pubmlst_id,st,n_reads,coverage,arcC,aroE,glpF,gmk,pta,tpi,yqiL,clonal_complex,MLST.CC,CC_filled,note,predicted_cc_is_correct,predicted_mlst_is_single
45491,15,7000,97.55,13*,13,1,1,12,11,13*,CC15,"",CC15,"",TRUE,TRUE
45491,15,8000,97.62,13*,13,1,1,12,11,13*,CC15,"",CC15,"",TRUE,TRUE
45491,ND,1000,73.12,13*,13*,799*,155*,957*,924*,295*,,"",CC15,"Tested up to DLV, none found",,
45491,ND,2000,90.31,13*,13*,799*,1*,12,11*,13*,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45491,ND,3000,94.17,13*,13*,799*,1*,12,11,13*,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45491,ND,4000,96.43,13*,13,257*,1,12,11,13*,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45491,ND,5000,97.26,13*,13,257*,1,12,11,13*,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45491,ND,6000,97.39,13*,13,257*,1,12,11,13*,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45492,ND,1000,80.09,742*,453*,289*,468*,6*,3*,921*,,"",CC30,"Tested up to DLV, none found",,
45492,ND,2000,89.29,551*,453*,289*,2*,6,3*,2*,CC30,"",CC30,taken from DLV with 3 STs,TRUE,TRUE
45492,ND,3000,93.25,162*,453*,289*,2*,6,3*,2*,CC30,"",CC30,taken from DLV with 2 STs,TRUE,TRUE
45492,ND,4000,96.91,2*,2,2*,2,6,3*,567*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45492,ND,5000,97.91,2*,2,2,2,6,3,567*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45492,ND,6000,97.91,2*,2,2,2,6,3,567*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45492,ND,7000,97.91,2*,2,2,2,6,3,567*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45492,ND,8000,97.91,2*,2,2,2,6,3,567*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45493,5,5000,98.33,1*,4,1,4,12*,1,10*,CC5,"",CC5,"",TRUE,TRUE
45493,5,6000,98.68,1*,4,1,4,12*,1,10*,CC5,"",CC5,"",TRUE,TRUE
45493,5,7000,99,1*,4,1,4,12,1,10*,CC5,"",CC5,"",TRUE,TRUE
45493,5,8000,99,1*,4,1,4,12,1,10*,CC5,"",CC5,"",TRUE,TRUE
45493,ND,1000,60.79,883*,205*,616*,4*,261*,867*,674*,,"",CC5,"Tested up to DLV, none found",,
45493,ND,2000,90.47,1*,205*,1*,4*,762*,657*,10*,CC5,"",CC5,taken from DLV with 1 STs,TRUE,TRUE
45493,ND,3000,95.46,1*,4,1,4,762*,1,10*,CC5,"",CC5,taken from SLV with 122 STs,TRUE,TRUE
45493,ND,4000,96.33,1*,4,1,4,206*,1,10*,CC5,"",CC5,taken from SLV with 122 STs,TRUE,TRUE
45494,ND,1000,64.91,747*,209*,15*,250*,19*,20*,459*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,2000,93.34,37*,23*,15*,513*,19,20*,15*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,3000,96.49,19,23*,15,2*,19,20,578*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,4000,97.13,19,23*,15,2,19,20,578*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,5000,97.17,19,23*,15,2,19,20,578*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,6000,97.26,19,23,15,2,19,20,578*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,7000,97.33,19,23,15,2,19,20,578*,,"",CC59,"Tested up to DLV, none found",,
45494,ND,8000,97.33,19,23,15,2,19,20,578*,,"",CC59,"Tested up to DLV, none found",,
45495,1257,4000,96.72,3*,3,1,1,4,4,144*,CC8,"",CC8,"",TRUE,TRUE
45495,1257,5000,97.17,3*,3,1,1,4,4,144*,CC8,"",CC8,"",TRUE,TRUE
45495,1257,6000,97.2,3*,3,1,1,4,4,144*,CC8,"",CC8,"",TRUE,TRUE
45495,1257,7000,97.2,3*,3,1,1,4,4,144*,CC8,"",CC8,"",TRUE,TRUE
45495,1257,8000,97.2,3*,3,1,1,4,4,144*,CC8,"",CC8,"",TRUE,TRUE
45495,8,2000,90.76,3*,3*,1*,1*,4*,4*,3*,CC8,"",CC8,"",TRUE,TRUE
45495,ND,1000,65.39,342*,3*,1*,213*,127*,860*,3*,,"",CC8,"Tested up to DLV, none found",,
45495,ND,3000,96.07,3*,3*,1,1*,1019*,4*,144*,CC8,"",CC8,taken from SLV with 1 STs,TRUE,TRUE
45496,ND,1000,78.38,789*,739*,1*,4*,27*,44*,410*,,"",CC789,"Tested up to DLV, none found",,
45496,ND,2000,91.89,377*,4*,1,4*,4*,44*,410*,CC8,"",CC789,taken from DLV with 1 STs,FALSE,TRUE
45496,ND,3000,94.08,377*,739*,1,4*,4*,44,545*,,"",CC789,"Tested up to DLV, none found",,
45496,ND,4000,95.94,377*,4*,1,4,4*,44,141*,CC8,"",CC789,taken from DLV with 1 STs,FALSE,TRUE
45496,ND,5000,96.59,377*,4*,1,4,4*,44,141*,CC8,"",CC789,taken from DLV with 1 STs,FALSE,TRUE
45496,ND,6000,96.88,3*,4,1,4,4*,44,141*,CC8,"",CC789,taken from SLV with 1 STs,FALSE,TRUE
45496,ND,7000,96.88,3*,4,1,4,4*,44,141*,CC8,"",CC789,taken from SLV with 1 STs,FALSE,TRUE
45496,ND,8000,96.94,3*,4,1,4,4*,44,144*,CC8,"",CC789,taken from SLV with 1 STs,FALSE,TRUE
45497,ND,1000,57.57,340*,4*,893*,4*,906*,35*,544*,,"",CC5,"Tested up to DLV, none found",,
45497,ND,2000,68.61,340*,4*,1*,4*,341*,121*,544*,,"",CC5,"Tested up to DLV, none found",,
45497,ND,3000,80.17,1*,4,1,4*,341*,156*,10*,CC5,"",CC5,taken from DLV with 220 STs,TRUE,TRUE
45497,ND,4000,81.55,1*,4,1,300*,341*,156*,10*,,"",CC5,"Tested up to DLV, none found",,
45497,ND,5000,82.58,1*,4,1,300*,341*,156*,10*,,"",CC5,"Tested up to DLV, none found",,
45497,ND,6000,82.78,1*,4,1,300*,341*,156*,10*,,"",CC5,"Tested up to DLV, none found",,
45497,ND,7000,82.97,1*,4,1,300*,341*,794*,10*,,"",CC5,"Tested up to DLV, none found",,
45497,ND,8000,83.13,1*,4,1,300*,65*,156*,10*,CC5,"",CC5,taken from DLV with 1 STs,TRUE,TRUE
45498,ND,1000,37.77,545*,927*,386*,475*,184*,329*,620*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,2000,65.59,1*,927*,1*,215*,184*,29*,10*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,3000,69.03,1*,4*,1*,215*,184*,358*,10*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,4000,69.53,1*,4*,798*,396*,184*,358*,1025*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,5000,70.41,1*,4*,1,396*,769*,226*,1025*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,6000,70.8,1*,4*,1,396*,635*,226*,1025*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,7000,72.31,1*,4*,1,482*,891*,226*,1025*,,"",CC5,"Tested up to DLV, none found",,
45498,ND,8000,72.38,1*,4,1,482*,891*,372*,1025*,,"",CC5,"Tested up to DLV, none found",,
45499,ND,1000,65.52,1*,815*,31*,470*,4*,278*,934*,,"",CC72,"Tested up to DLV, none found",,
45499,ND,2000,81.42,1*,4*,1,8*,4*,227*,923*,"CC5,CC8","",CC72,"taken from DLV with 1,2 STs",FALSE,FALSE
45499,ND,3000,92.31,1*,4*,1,8,4,470*,709*,"CC5,CC8","",CC72,"taken from DLV with 1,2 STs",FALSE,FALSE
45499,ND,4000,96.2,1,4*,1,8,4,4*,709*,CC8,"",CC72,taken from SLV with 2 STs,FALSE,TRUE
45499,ND,5000,96.94,1,4,1,8,4,4,709*,CC8,"",CC72,taken from SLV with 2 STs,FALSE,TRUE
45499,ND,6000,96.97,1,4,1,8,4,4,183*,CC8,"",CC72,taken from SLV with 2 STs,FALSE,TRUE
45499,ND,7000,97.17,1,4,1,8,4,4,183*,CC8,"",CC72,taken from SLV with 2 STs,FALSE,TRUE
45499,ND,8000,97.17,1,4,1,8,4,4,183*,CC8,"",CC72,taken from SLV with 2 STs,FALSE,TRUE
45500,15,7000,96.1,13*,13,1,1,12,11,13*,CC15,"",CC15,"",TRUE,TRUE
45500,15,8000,96.1,13*,13,1,1,12,11,13*,CC15,"",CC15,"",TRUE,TRUE
45500,ND,1000,49.45,606*,321*,135*,198*,299*,291*,1*,,"",CC15,"Tested up to DLV, none found",,
45500,ND,2000,83.5,13*,13*,232*,1*,823*,209*,1*,CC15,"",CC15,taken from DLV with 1 STs,TRUE,TRUE
45500,ND,3000,93.92,13*,13*,636*,1*,12*,11*,1*,CC15,"",CC15,taken from SLV with 52 STs,TRUE,TRUE
45500,ND,4000,94.69,13*,13,636*,1,12,11,1108*,CC15,"",CC15,taken from DLV with 80 STs,TRUE,TRUE
45500,ND,5000,95.43,13*,13,1,1,12,11,1108*,CC15,"",CC15,taken from SLV with 41 STs,TRUE,TRUE
45500,ND,6000,95.43,13*,13,1,1,12,11,1108*,CC15,"",CC15,taken from SLV with 41 STs,TRUE,TRUE
45501,45,4000,97.17,10*,14*,8*,6,10,3,2*,CC45,"",CC45,"",TRUE,TRUE
45501,45,5000,97.3,10*,14*,8,6,10,3,2*,CC45,"",CC45,"",TRUE,TRUE
45501,5031,3000,93.01,10*,745*,8*,6*,10*,3,2*,CC45,"",CC45,"",TRUE,TRUE
45501,5450,6000,97.39,10*,14,8,6,10,3,730*,CC45,"",CC45,"",TRUE,TRUE
45501,5450,7000,97.52,10*,14,8,6,10,3,730*,CC45,"",CC45,"",TRUE,TRUE
45501,5450,8000,97.52,10*,14,8,6,10,3,730*,CC45,"",CC45,"",TRUE,TRUE
45501,ND,1000,64.39,76*,134*,141*,6*,855*,662*,505*,,"",CC45,"Tested up to DLV, none found",,
45501,ND,2000,87.51,76*,745*,578*,426*,10*,3,2*,,"",CC45,"Tested up to DLV, none found",,
45502,ND,1000,78.2,144*,208*,1*,19*,903*,212*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,2000,87.77,3*,3*,1*,19*,903*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,3000,89.86,3*,3*,1*,665*,459*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,4000,90.66,3*,3*,1*,23*,459*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,5000,91.69,3*,3*,14*,23*,459*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,6000,91.73,3*,487*,362*,23*,459*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,7000,91.73,3*,487*,362*,23*,459*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45502,ND,8000,91.85,3*,487*,362*,105*,12*,314*,13*,,"",CC5,"Tested up to DLV, none found",,
45503,ND,1000,52.76,302*,878*,637*,"",6*,3*,898*,,"",CC30,"Tested up to DLV, none found",,
45503,ND,2000,87.96,873*,2*,637*,617*,6*,3*,898*,,"",CC30,"Tested up to DLV, none found",,
45503,ND,3000,95.17,172*,2*,2*,2*,6,3,244*,CC30,"",CC30,taken from SLV with 1 STs,TRUE,TRUE
45503,ND,4000,96.78,2*,2,2*,2,6,3,244*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45503,ND,5000,96.81,2*,2,2*,2,6,3,244*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45503,ND,6000,96.81,2*,2,2*,2,6,3,244*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45503,ND,7000,96.88,2*,2,2*,2,6,3,244*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45503,ND,8000,96.88,2*,2,2*,2,6,3,244*,CC30,"",CC30,taken from SLV with 79 STs,TRUE,TRUE
45504,15,8000,100,13,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
45504,3463,4000,99.61,13*,504*,1*,1*,12*,11,13,CC15,CC15,CC15,"",TRUE,TRUE
45504,5386,6000,100,606,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
45504,5386,7000,100,606,13,1,1,12,11,13,CC15,CC15,CC15,"",TRUE,TRUE
45504,ND,1000,71.48,533*,105*,478*,1*,679*,438*,13*,,CC15,CC15,"Tested up to DLV, none found",,
45504,ND,2000,93.92,13*,13*,478*,1*,12*,11*,13*,CC15,CC15,CC15,taken from SLV with 40 STs,TRUE,TRUE
45504,ND,3000,96.88,13*,504*,478*,1*,12*,11*,13,CC15,CC15,CC15,taken from SLV with 1 STs,TRUE,TRUE
45504,ND,5000,99.97,606,504*,1,1,12,11,13,CC15,CC15,CC15,taken from SLV with 2 STs,TRUE,TRUE
45505,5,4000,99.42,1*,4,1*,4,12,1*,10,CC5,"",CC5,"",TRUE,TRUE
45505,5,5000,99.65,1*,4,1*,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45505,5,6000,99.77,1*,4,1,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45505,5,7000,99.77,1*,4,1,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45505,5,8000,99.77,1*,4,1,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45505,ND,1000,71.25,227*,65*,712*,4*,12*,102*,842*,,"",CC5,"Tested up to DLV, none found",,
45505,ND,2000,90.34,916*,597*,712*,4,12,1*,842*,,"",CC5,"Tested up to DLV, none found",,
45505,ND,3000,98.26,1*,4*,712*,4,12,1*,10,CC5,"",CC5,taken from SLV with 149 STs,TRUE,TRUE
45506,30,2000,95.24,2*,2*,2*,2*,6*,3*,2*,CC30,CC30,CC30,"",TRUE,TRUE
45506,30,3000,96.65,2*,2,2*,2*,6*,3*,2*,CC30,CC30,CC30,"",TRUE,TRUE
45506,30,4000,99.42,2*,2,2*,2*,6,3,2*,CC30,CC30,CC30,"",TRUE,TRUE
45506,30,5000,99.94,2,2,2,2*,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
45506,30,6000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
45506,30,7000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
45506,30,8000,100,2,2,2,2,6,3,2,CC30,CC30,CC30,"",TRUE,TRUE
45506,ND,1000,73.46,96*,211*,161*,59*,808*,3*,354*,,CC30,CC30,"Tested up to DLV, none found",,
45507,ND,1000,87.18,595*,13*,978*,282*,37*,11*,13*,,"",CC15,"Tested up to DLV, none found",,
45507,ND,2000,92.66,13*,13*,978*,282*,37*,11*,13,CC15,"",CC15,taken from DLV with 1 STs,TRUE,TRUE
45507,ND,3000,98.84,13*,13*,978*,1,12*,11,13,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45507,ND,4000,99.61,13*,13,978,1,12*,11,13,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45507,ND,5000,99.65,13*,13,978,1,12,11,13,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45507,ND,6000,99.65,13*,13,978,1,12,11,13,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45507,ND,7000,99.65,13*,13,574,1,12,11,13,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45507,ND,8000,99.65,13*,13,574,1,12,11,13,CC15,"",CC15,taken from SLV with 40 STs,TRUE,TRUE
45508,188,3000,99.03,3*,1,1,8*,1*,1*,1,CC1,"",CC1,"",TRUE,TRUE
45508,188,4000,99.58,3*,1,1,8,1,1*,1,CC1,"",CC1,"",TRUE,TRUE
45508,188,5000,99.74,3*,1,1,8,1,1,1,CC1,"",CC1,"",TRUE,TRUE
45508,188,6000,99.81,3*,1,1,8,1,1,1,CC1,"",CC1,"",TRUE,TRUE
45508,188,7000,99.81,3*,1,1,8,1,1,1,CC1,"",CC1,"",TRUE,TRUE
45508,188,8000,99.81,3*,1,1,8,1,1,1,CC1,"",CC1,"",TRUE,TRUE
45508,2791,2000,97.65,3*,1,1,8*,12*,1*,1,CC1,"",CC1,"",TRUE,TRUE
45508,ND,1000,88.31,3*,1*,1*,399*,224*,106*,917*,,"",CC1,"Tested up to DLV, none found",,
45509,5,6000,99.9,1,4,1,4,12,1*,10,CC5,CC5,CC5,"",TRUE,TRUE
45509,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
45509,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
45509,ND,1000,60.75,191*,363*,576*,4*,46*,732*,10*,,CC5,CC5,"Tested up to DLV, none found",,
45509,ND,2000,84.88,1*,181*,240*,4,46*,1*,10*,CC5,CC5,CC5,taken from DLV with 2 STs,TRUE,TRUE
45509,ND,3000,90.5,1*,181*,38*,4,46*,1*,10*,CC5,CC5,CC5,taken from DLV with 2 STs,TRUE,TRUE
45509,ND,4000,98.13,1,4*,38*,4,251*,1*,10*,CC5,CC5,CC5,taken from SLV with 1 STs,TRUE,TRUE
45509,ND,5000,99.74,1,4,1,4,845*,1*,10,CC5,CC5,CC5,taken from SLV with 122 STs,TRUE,TRUE
45510,188,4000,99.48,3*,1,1,8,1,1,1*,CC1,"",CC1,"",TRUE,TRUE
45510,188,5000,99.52,3*,1,1,8,1,1,1*,CC1,"",CC1,"",TRUE,TRUE
45510,188,6000,99.52,3*,1,1,8,1,1,1*,CC1,"",CC1,"",TRUE,TRUE
45510,188,7000,99.68,3*,1,1,8,1,1,1,CC1,"",CC1,"",TRUE,TRUE
45510,188,8000,99.68,3*,1,1,8,1,1,1,CC1,"",CC1,"",TRUE,TRUE
45510,ND,1000,75.49,789*,963*,665*,8*,660*,1*,1097*,,"",CC1,"Tested up to DLV, none found",,
45510,ND,2000,89.63,751*,963*,1*,8*,1*,1,1097*,,"",CC1,"Tested up to DLV, none found",,
45510,ND,3000,96.59,3*,1*,1,8,1*,1,508*,"CC1,CC97","",CC1,"taken from SLV with 27,1 STs",TRUE,FALSE
45511,8088,6000,99.48,3*,1121*,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45511,8088,7000,99.68,3*,1121,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45511,8088,8000,99.68,3*,1121,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45511,ND,1000,58.09,243*,591*,477*,292*,235*,26*,39*,,"",CC398/CC5561,"Tested up to DLV, none found",,
45511,ND,2000,90.84,3*,591*,571*,2*,306*,26*,39*,,"",CC398/CC5561,"Tested up to DLV, none found",,
45511,ND,3000,96.32,3*,1121*,19*,2*,805*,26,39,,"",CC398/CC5561,"Tested up to DLV, none found",,
45511,ND,4000,98.87,377*,1121*,19*,2,805*,26,39,,"",CC398/CC5561,"Tested up to DLV, none found",,
45511,ND,5000,99.19,377*,1121*,19,2,20,26,39,,"",CC398/CC5561,"Tested up to DLV, none found",,
45512,72,3000,98.16,1,4,1,8*,4,4*,3*,CC8,CC8,CC72,"",TRUE,TRUE
45512,72,4000,99.48,1,4,1,8,4,4*,3,CC8,CC8,CC72,"",TRUE,TRUE
45512,72,5000,99.97,1,4,1,8,4,4*,3,CC8,CC8,CC72,"",TRUE,TRUE
45512,72,6000,99.97,1,4,1,8,4,4*,3,CC8,CC8,CC72,"",TRUE,TRUE
45512,72,7000,100,1,4,1,8,4,4,3,CC8,CC8,CC72,"",TRUE,TRUE
45512,72,8000,100,1,4,1,8,4,4,3,CC8,CC8,CC72,"",TRUE,TRUE
45512,ND,1000,69.41,1*,573*,387*,502*,684*,145*,3*,,CC8,CC72,"Tested up to DLV, none found",,
45512,ND,2000,93.63,1*,4*,387*,8*,684*,73*,3*,,CC8,CC72,"Tested up to DLV, none found",,
45513,8,3000,99.87,3,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
45513,8,4000,99.97,3,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
45513,8,5000,99.97,3,3,1,1,4*,4,3,CC8,CC8,CC8,"",TRUE,TRUE
45513,8,6000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
45513,8,7000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
45513,8,8000,100,3,3,1,1,4,4,3,CC8,CC8,CC8,"",TRUE,TRUE
45513,ND,1000,86.24,543*,1147,345*,53*,4*,4*,756*,,CC8,CC8,"Tested up to DLV, none found",,
45513,ND,2000,98.94,889*,3,798*,1,4*,4*,3*,CC8,CC8,CC8,taken from DLV with 231 STs,TRUE,TRUE
45514,8,3000,97.33,3*,3,1*,1,4*,4*,3,CC8,"",CC8,"",TRUE,TRUE
45514,8,4000,99.29,3*,3,1*,1,4*,4*,3,CC8,"",CC8,"",TRUE,TRUE
45514,8,5000,99.52,3*,3,1,1,4*,4*,3,CC8,"",CC8,"",TRUE,TRUE
45514,8,6000,99.55,3*,3,1,1,4*,4*,3,CC8,"",CC8,"",TRUE,TRUE
45514,8,7000,99.74,3*,3,1,1,4,4,3,CC8,"",CC8,"",TRUE,TRUE
45514,8,8000,99.74,3*,3,1,1,4,4,3,CC8,"",CC8,"",TRUE,TRUE
45514,ND,1000,77.84,81*,1147*,489*,1*,4*,770*,3*,,"",CC8,"Tested up to DLV, none found",,
45514,ND,2000,91.21,436*,3*,26*,1*,4*,4*,3*,CC8,"",CC8,taken from SLV with 1 STs,TRUE,TRUE
45515,87,3000,98,19*,23,15*,2*,41,20*,15,"","",CC59,"",TRUE,TRUE
45515,87,4000,99.45,19*,23,15*,2*,41,20*,15,"","",CC59,"",TRUE,TRUE
45515,87,5000,99.58,19*,23,15*,2,41,20*,15,"","",CC59,"",TRUE,TRUE
45515,87,6000,99.65,19*,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
45515,87,7000,99.65,19*,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
45515,87,8000,99.65,19*,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
45515,ND,1000,84.22,921*,23*,15*,2*,41*,20*,501*,,"",CC59,"Tested up to DLV, none found",,
45515,ND,2000,95.07,19*,23*,15*,2*,41,20*,2*,,"",CC59,"Tested up to DLV, none found",,
45516,8,3000,98.55,3*,3,1*,1*,4*,4,3,CC8,"",CC8,"",TRUE,TRUE
45516,8,4000,99.32,3*,3,1,1,4*,4,3,CC8,"",CC8,"",TRUE,TRUE
45516,8,5000,99.65,3*,3,1,1,4,4,3,CC8,"",CC8,"",TRUE,TRUE
45516,8,6000,99.65,3*,3,1,1,4,4,3,CC8,"",CC8,"",TRUE,TRUE
45516,8,7000,99.68,3*,3,1,1,4,4,3,CC8,"",CC8,"",TRUE,TRUE
45516,8,8000,99.68,3*,3,1,1,4,4,3,CC8,"",CC8,"",TRUE,TRUE
45516,ND,1000,78.46,337*,725*,268*,24*,924*,28*,3*,,"",CC8,"Tested up to DLV, none found",,
45516,ND,2000,90.75,337*,3,268*,24*,924*,4*,3*,,"",CC8,"Tested up to DLV, none found",,
45517,5,3000,99.52,1*,4*,1,4*,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45517,5,4000,99.68,1*,4*,1,4*,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45517,5,5000,99.71,1*,4*,1,4*,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45517,5,6000,99.9,1*,4,1,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45517,5,7000,99.9,1*,4,1,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45517,5,8000,99.9,1*,4,1,4,12,1,10,CC5,"",CC5,"",TRUE,TRUE
45517,ND,1000,67.39,684*,824*,1031*,333*,42*,466*,10*,,"",CC5,"Tested up to DLV, none found",,
45517,ND,2000,91.82,631*,4*,1031*,306*,42,1,10*,,"",CC5,"Tested up to DLV, none found",,
45518,6071,4000,99.84,13,13,1,1*,741,10,13,CC15,CC15,CC15,"",TRUE,TRUE
45518,6071,5000,100,13,13,1,1,741,10,13,CC15,CC15,CC15,"",TRUE,TRUE
45518,6071,6000,100,13,13,1,1,741,10,13,CC15,CC15,CC15,"",TRUE,TRUE
45518,6071,7000,100,13,13,1,1,741,10,13,CC15,CC15,CC15,"",TRUE,TRUE
45518,6071,8000,100,13,13,1,1,741,10,13,CC15,CC15,CC15,"",TRUE,TRUE
45518,ND,1000,66.72,688*,13*,920*,354*,25*,10*,13*,,CC15,CC15,"Tested up to DLV, none found",,
45518,ND,2000,95.01,13*,13,240*,354*,741*,10*,13*,CC15,CC15,CC15,taken from DLV with 1 STs,TRUE,TRUE
45518,ND,3000,97.59,13*,13,240,1*,741*,10*,13*,CC15,CC15,CC15,taken from SLV with 1 STs,TRUE,TRUE
45519,5,4000,99.61,1,4*,1,4,12,1*,10*,CC5,CC5,CC5,"",TRUE,TRUE
45519,5,5000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
45519,5,6000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
45519,5,7000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
45519,5,8000,100,1,4,1,4,12,1,10,CC5,CC5,CC5,"",TRUE,TRUE
45519,8164,3000,98.36,1*,4*,1,4*,12,643*,10*,CC5,CC5,CC5,"",TRUE,TRUE
45519,ND,1000,67.87,1*,431*,903*,324*,12*,913*,89*,,CC5,CC5,"Tested up to DLV, none found",,
45519,ND,2000,94.2,1*,4*,1*,324*,12,643*,10*,CC5,CC5,CC5,taken from SLV with 2 STs,TRUE,TRUE
45520,72,3000,99.03,1*,4,1,8*,4,4*,3,CC8,"",CC72,"",TRUE,TRUE
45520,72,4000,99.45,1*,4,1,8*,4,4,3,CC8,"",CC72,"",TRUE,TRUE
45520,72,5000,99.68,1*,4,1,8,4,4,3,CC8,"",CC72,"",TRUE,TRUE
45520,72,6000,99.71,1*,4,1,8,4,4,3,CC8,"",CC72,"",TRUE,TRUE
45520,72,7000,99.74,1*,4,1,8,4,4,3,CC8,"",CC72,"",TRUE,TRUE
45520,72,8000,99.74,1*,4,1,8,4,4,3,CC8,"",CC72,"",TRUE,TRUE
45520,ND,1000,78.37,484*,4*,1*,8*,1010*,88*,116*,,"",CC72,"Tested up to DLV, none found",,
45520,ND,2000,97.78,1*,4,643*,8*,4*,426*,3,"CC5,CC8","",CC72,"taken from DLV with 1,2 STs",FALSE,FALSE
45521,398,3000,95.52,3*,35,19*,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45521,398,4000,99.23,3*,35,19*,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45521,398,5000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45521,398,6000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45521,398,7000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45521,398,8000,100,3,35,19,2,20,26,39,"","",CC398/CC5561,"",TRUE,TRUE
45521,ND,1000,69.77,3*,35*,548*,2*,20*,278*,39*,,"",CC398/CC5561,"Tested up to DLV, none found",,
45521,ND,2000,86.9,3*,35*,502*,2*,20,767*,39,,"",CC398/CC5561,"Tested up to DLV, none found",,
45522,87,4000,99.07,19*,23*,15,2*,41,20*,15*,"","",CC59,"",TRUE,TRUE
45522,87,5000,99.48,19*,23,15,2,41,20,15,"","",CC59,"",TRUE,TRUE
