"Isolate.name","MLST.CC","pubmlst_id","CC_filled","has_disagreement"
"ERR715000","CC22",NA,"CC22",FALSE
"ERR715001","CC22",NA,"CC22",FALSE
"ERR715002","CC22",NA,"CC22",FALSE
"ERR715003","CC59",NA,"CC59",FALSE
"ERR715004","CC22",NA,"CC22",FALSE
"ERR715005","CC22",NA,"CC22",FALSE
"ERR715006","CC8",NA,"CC8",FALSE
"ERR715007","CC22",NA,"CC22",FALSE
"ERR715008","CC22",NA,"CC22",FALSE
"ERR715009","CC30",NA,"CC30",FALSE
"ERR715010","CC15",NA,"CC15",FALSE
"ERR715011","CC22",NA,"CC22",FALSE
"ERR715012","CC22",NA,"CC22",FALSE
"ERR715013","CC22",NA,"CC22",FALSE
"ERR715014","CC59",NA,"CC59",FALSE
"ERR715015","CC22",NA,"CC22",FALSE
"ERR715016","CC22",NA,"CC22",FALSE
"ERR715017","CC22",NA,"CC22",FALSE
"ERR715018","CC22",NA,"CC22",FALSE
"ERR715019","CC30",NA,"CC30",FALSE
"ERR715020","CC22",NA,"CC22",FALSE
"ERR715021","CC5",NA,"CC5",FALSE
"ERR715022","CC22",NA,"CC22",FALSE
"ERR715023","CC22",NA,"CC22",FALSE
"ERR715024","CC22",NA,"CC22",FALSE
"ERR715025","CC6",NA,"CC6",FALSE
"ERR715026","CC5",NA,"CC5",FALSE
"ERR715027","CC5",NA,"CC5",FALSE
"ERR715028","CC22",NA,"CC22",FALSE
"ERR715029","CC22",NA,"CC22",FALSE
"ERR715030","CC30",NA,"CC30",FALSE
"ERR715031","CC22",NA,"CC22",FALSE
"ERR715032","CC22",NA,"CC22",FALSE
"ERR715033","CC22",NA,"CC22",FALSE
"ERR715034","CC22",NA,"CC22",FALSE
"ERR715035","CC22",NA,"CC22",FALSE
"ERR715036","CC22",NA,"CC22",FALSE
"ERR715037","CC22",NA,"CC22",FALSE
"ERR715038","CC30",NA,"CC30",FALSE
"ERR715039","CC22",NA,"CC22",FALSE
"ERR715040","CC22",NA,"CC22",FALSE
"ERR715041","CC22",NA,"CC22",FALSE
"ERR715042","CC22",NA,"CC22",FALSE
"ERR715043","CC22",NA,"CC22",FALSE
"ERR715045","CC22",NA,"CC22",FALSE
"ERR715046","CC1",NA,"CC1",FALSE
"ERR715047","CC22",NA,"CC22",FALSE
"ERR715048","CC5",NA,"CC5",FALSE
"ERR715049","CC22",NA,"CC22",FALSE
"ERR715050","CC22",NA,"CC22",FALSE
"ERR715051","CC22",NA,"CC22",FALSE
"ERR715052","CC22",NA,"CC22",FALSE
"ERR715053","CC8",NA,"CC8",FALSE
"ERR715054","CC22",NA,"CC22",FALSE
"ERR715055","CC22",NA,"CC22",FALSE
"ERR715056","CC22",NA,"CC22",FALSE
"ERR715057","CC30",NA,"CC30",FALSE
"ERR715058","CC22",NA,"CC22",FALSE
"ERR715059","CC22",NA,"CC22",FALSE
"ERR715060","CC22",NA,"CC22",FALSE
"ERR715061","CC22",NA,"CC22",FALSE
"ERR715062","CC22",NA,"CC22",FALSE
"ERR715063","CC22",NA,"CC22",FALSE
"ERR715064","CC22",NA,"CC22",FALSE
"ERR715065","CC22",NA,"CC22",FALSE
"ERR715066","CC22",NA,"CC22",FALSE
"ERR715067","CC22",NA,"CC22",FALSE
"ERR715068","CC59",NA,"CC59",FALSE
"ERR715069","CC22",NA,"CC22",FALSE
"ERR715070","CC22",NA,"CC22",FALSE
"ERR715071","CC6",NA,"CC6",FALSE
"ERR715072","CC8",NA,"CC8",FALSE
"ERR715073","CC5",NA,"CC5",FALSE
"ERR715074","CC22",NA,"CC22",FALSE
"ERR715075","CC8",NA,"CC8",FALSE
"ERR715076","CC22",NA,"CC22",FALSE
"ERR715077","CC22",NA,"CC22",FALSE
"ERR715078","CC22",NA,"CC22",FALSE
"ERR715079","CC22",NA,"CC22",FALSE
"ERR715080","CC22",NA,"CC22",FALSE
"ERR715081","CC22",NA,"CC22",FALSE
"ERR715082","CC22",NA,"CC22",FALSE
"ERR715083","CC22",NA,"CC22",FALSE
"ERR715084","CC22",NA,"CC22",FALSE
"ERR715085","CC22",NA,"CC22",FALSE
"ERR715086","CC22",NA,"CC22",FALSE
"ERR715087","CC22",NA,"CC22",FALSE
"ERR715088","CC22",NA,"CC22",FALSE
"ERR715089","CC22",NA,"CC22",FALSE
"ERR715090","CC22",NA,"CC22",FALSE
"ERR715091","CC22",NA,"CC22",FALSE
"ERR715092","CC22",NA,"CC22",FALSE
"ERR715093","CC22",NA,"CC22",FALSE
"ERR715094","CC5",NA,"CC5",FALSE
"ERR715096","CC22",NA,"CC22",FALSE
"ERR715097","CC22",NA,"CC22",FALSE
"ERR715098","CC22",NA,"CC22",FALSE
"ERR715099","CC8",NA,"CC8",FALSE
"ERR715100","CC1",NA,"CC1",FALSE
"ERR715101","CC22",NA,"CC22",FALSE
"ERR715102","CC22",NA,"CC22",FALSE
"ERR715103","CC22",NA,"CC22",FALSE
"ERR715104","CC1",NA,"CC1",FALSE
"ERR715105","CC22",NA,"CC22",FALSE
"ERR715106","CC22",NA,"CC22",FALSE
"ERR715107","CC22",NA,"CC22",FALSE
"ERR715108","CC22",NA,"CC22",FALSE
"ERR715109","CC22",NA,"CC22",FALSE
"ERR715110","CC22",NA,"CC22",FALSE
"ERR715111","CC22",NA,"CC22",FALSE
"ERR715112","CC22",NA,"CC22",FALSE
"ERR715113","CC22",NA,"CC22",FALSE
"ERR715114","CC5",NA,"CC5",FALSE
"ERR715115","CC22",NA,"CC22",FALSE
"ERR715116","CC22",NA,"CC22",FALSE
"ERR715117","CC59",NA,"CC59",FALSE
"ERR715118","CC22",NA,"CC22",FALSE
"ERR715119","CC15",NA,"CC15",FALSE
"ERR715120","CC398/CC5561",NA,"CC398/CC5561",FALSE
"ERR715121","CC22",NA,"CC22",FALSE
"ERR715122","CC22",NA,"CC22",FALSE
"ERR715123","CC22",NA,"CC22",FALSE
"ERR715124","CC22",NA,"CC22",FALSE
"ERR715125","CC22",NA,"CC22",FALSE
"ERR715126","CC22",NA,"CC22",FALSE
"ERR715127","CC22",NA,"CC22",FALSE
"ERR715128","CC80",NA,"CC80",FALSE
"ERR715129","CC22",NA,"CC22",FALSE
"ERR715130","CC22",NA,"CC22",FALSE
"ERR715131","CC22",NA,"CC22",FALSE
"ERR715132","CC22",NA,"CC22",FALSE
"ERR715133","CC30",NA,"CC30",FALSE
"ERR715134","CC22",NA,"CC22",FALSE
"ERR715135","CC22",NA,"CC22",FALSE
"ERR715136","CC22",NA,"CC22",FALSE
"ERR715137","CC1",NA,"CC1",FALSE
"ERR715138","CC5",NA,"CC5",FALSE
"ERR715139","CC22",NA,"CC22",FALSE
"ERR715140","CC80",NA,"CC80",FALSE
"ERR715141","CC22",NA,"CC22",FALSE
"ERR715142","CC22",NA,"CC22",FALSE
"ERR715143","CC22",NA,"CC22",FALSE
"ERR715144","CC22",NA,"CC22",FALSE
"ERR715145","CC22",NA,"CC22",FALSE
"ERR715146","CC8",NA,"CC8",FALSE
"ERR715147","CC22",NA,"CC22",FALSE
"ERR715148","CC22",NA,"CC22",FALSE
"ERR715149","CC30",NA,"CC30",FALSE
"ERR715150","CC22",NA,"CC22",FALSE
"ERR715151","CC22",NA,"CC22",FALSE
"ERR715152","CC22",NA,"CC22",FALSE
"ERR715153","CC22",NA,"CC22",FALSE
"ERR715154","CC22",NA,"CC22",FALSE
"ERR715155","CC59",NA,"CC59",FALSE
"ERR715156","CC22",NA,"CC22",FALSE
"ERR715157","CC22",NA,"CC22",FALSE
"ERR715158","CC5",NA,"CC5",FALSE
"ERR715159","CC22",NA,"CC22",FALSE
"ERR715160","CC22",NA,"CC22",FALSE
"ERR715161","CC22",NA,"CC22",FALSE
"ERR715162","CC22",NA,"CC22",FALSE
"ERR715163","CC772/CC834",NA,"CC772/CC834",FALSE
"ERR715164","CC22",NA,"CC22",FALSE
"ERR715165","CC22",NA,"CC22",FALSE
"ERR715166","CC22",NA,"CC22",FALSE
"ERR715167","CC22",NA,"CC22",FALSE
"ERR715168","CC22",NA,"CC22",FALSE
"ERR715169","CC22",NA,"CC22",FALSE
"ERR715170","CC22",NA,"CC22",FALSE
"ERR715171","CC22",NA,"CC22",FALSE
"ERR715172","CC22",NA,"CC22",FALSE
"ERR715173","CC22",NA,"CC22",FALSE
"ERR715174","CC22",NA,"CC22",FALSE
"ERR715175","CC22",NA,"CC22",FALSE
"ERR715176","CC22",NA,"CC22",FALSE
"ERR715177","CC22",NA,"CC22",FALSE
"ERR715178","CC22",NA,"CC22",FALSE
"ERR715179","CC30",NA,"CC30",FALSE
"ERR715180","CC22",NA,"CC22",FALSE
"ERR715181","CC22",NA,"CC22",FALSE
"ERR715182","CC22",NA,"CC22",FALSE
"ERR715183","CC30",NA,"CC30",FALSE
"ERR715184","CC22",NA,"CC22",FALSE
"ERR715185","CC22",NA,"CC22",FALSE
"ERR715186","CC22",NA,"CC22",FALSE
"ERR715187","CC22",NA,"CC22",FALSE
"ERR715188","CC22",NA,"CC22",FALSE
"ERR715189","CC22",NA,"CC22",FALSE
"ERR715190","CC22",NA,"CC22",FALSE
"ERR715191","CC8",NA,"CC8",FALSE
"ERR715192","CC8",NA,"CC8",FALSE
"ERR715193","CC8",NA,"CC8",FALSE
"ERR715194","CC22",NA,"CC22",FALSE
"ERR715195","CC22",NA,"CC22",FALSE
"ERR715196","CC22",NA,"CC22",FALSE
"ERR715197","CC22",NA,"CC22",FALSE
"ERR715198","CC22",NA,"CC22",FALSE
"ERR715199","CC22",NA,"CC22",FALSE
"ERR715200","CC22",NA,"CC22",FALSE
"ERR715201","CC22",NA,"CC22",FALSE
"ERR715202","CC5",NA,"CC5",FALSE
"ERR715203","CC22",NA,"CC22",FALSE
"ERR715204","CC22",NA,"CC22",FALSE
"ERR715205","CC1",NA,"CC1",FALSE
"ERR715206","CC22",NA,"CC22",FALSE
"ERR715207","CC22",NA,"CC22",FALSE
"ERR715208","CC22",NA,"CC22",FALSE
"ERR715209","CC30",NA,"CC30",FALSE
"ERR715210","CC22",NA,"CC22",FALSE
"ERR715211","CC45",NA,"CC45",FALSE
"ERR715212","CC22",NA,"CC22",FALSE
"ERR715213","CC22",NA,"CC22",FALSE
"ERR715214","CC22",NA,"CC22",FALSE
"ERR715215","CC22",NA,"CC22",FALSE
"ERR715216","CC22",NA,"CC22",FALSE
"ERR715217","CC22",NA,"CC22",FALSE
"ERR715218","CC22",NA,"CC22",FALSE
"ERR715219","CC22",NA,"CC22",FALSE
"ERR715220","CC22",NA,"CC22",FALSE
"ERR715221","CC22",NA,"CC22",FALSE
"ERR715222","CC22",NA,"CC22",FALSE
"ERR715223","CC22",NA,"CC22",FALSE
"ERR715224","CC22",NA,"CC22",FALSE
"ERR715225","CC22",NA,"CC22",FALSE
"ERR715226","CC22",NA,"CC22",FALSE
"ERR715227","CC8",NA,"CC8",FALSE
"ERR715228","CC1",NA,"CC1",FALSE
"ERR715229","CC22",NA,"CC22",FALSE
"ERR715230","CC1",NA,"CC1",FALSE
"ERR715231","CC22",NA,"CC22",FALSE
"ERR715232","CC22",NA,"CC22",FALSE
"ERR715233","CC22",NA,"CC22",FALSE
"ERR715234","CC22",NA,"CC22",FALSE
"ERR715235","CC22",NA,"CC22",FALSE
"ERR715236","CC22",NA,"CC22",FALSE
"ERR715237","CC22",NA,"CC22",FALSE
"ERR715238","CC22",NA,"CC22",FALSE
"ERR715239","CC22",NA,"CC22",FALSE
"ERR715240","CC22",NA,"CC22",FALSE
"ERR715241","CC22",NA,"CC22",FALSE
"ERR715242","CC22",NA,"CC22",FALSE
"ERR715243","CC22",NA,"CC22",FALSE
"ERR715244","CC22",NA,"CC22",FALSE
"ERR715245","CC22",NA,"CC22",FALSE
"ERR715246","CC22",NA,"CC22",FALSE
"ERR715247","CC22",NA,"CC22",FALSE
"ERR715248","CC22",NA,"CC22",FALSE
"ERR715249","CC22",NA,"CC22",FALSE
"ERR715250","CC22",NA,"CC22",FALSE
"ERR715251","CC22",NA,"CC22",FALSE
"ERR715252","CC22",NA,"CC22",FALSE
"ERR715253","CC22",NA,"CC22",FALSE
"ERR715254","CC22",NA,"CC22",FALSE
"ERR715255","CC22",NA,"CC22",FALSE
"ERR715256","CC1",NA,"CC1",FALSE
"ERR715257","CC30",NA,"CC30",FALSE
"ERR715258","CC22",NA,"CC22",FALSE
"ERR715259","CC22",NA,"CC22",FALSE
"ERR715260","CC8",NA,"CC8",FALSE
"ERR715261","CC22",NA,"CC22",FALSE
"ERR715262","CC8",NA,"CC8",FALSE
"ERR715263","CC22",NA,"CC22",FALSE
"ERR715264","CC8",NA,"CC8",FALSE
"ERR715265","CC22",NA,"CC22",FALSE
"ERR715266","CC22",NA,"CC22",FALSE
"ERR715267","CC22",NA,"CC22",FALSE
"ERR715268","CC22",NA,"CC22",FALSE
"ERR715269","CC22",NA,"CC22",FALSE
"ERR715270","CC8",NA,"CC8",FALSE
"ERR715271","CC22",NA,"CC22",FALSE
"ERR715272","CC22",NA,"CC22",FALSE
"ERR715273","CC22",NA,"CC22",FALSE
"ERR715274","CC22",NA,"CC22",FALSE
"ERR715275","CC22",NA,"CC22",FALSE
"ERR715276","CC22",NA,"CC22",FALSE
"ERR715277","CC1",NA,"CC1",FALSE
"ERR715278","CC22",NA,"CC22",FALSE
"ERR715279","CC22",NA,"CC22",FALSE
"ERR715280","CC30",NA,"CC30",FALSE
"ERR715281","CC22",NA,"CC22",FALSE
"ERR715282","CC22",NA,"CC22",FALSE
"ERR715283","CC22",NA,"CC22",FALSE
"ERR715284","CC30",NA,"CC30",FALSE
"ERR715285","CC8",NA,"CC8",FALSE
"ERR715286","CC22",NA,"CC22",FALSE
"ERR715287","CC22",NA,"CC22",FALSE
"ERR715288","CC22",NA,"CC22",FALSE
"ERR715289","CC22",NA,"CC22",FALSE
"ERR715290","CC22",NA,"CC22",FALSE
"ERR715291","CC22",NA,"CC22",FALSE
"ERR715292","CC22",NA,"CC22",FALSE
"ERR715293","CC22",NA,"CC22",FALSE
"ERR715294","CC71",NA,"CC71",FALSE
"ERR715295","CC8",NA,"CC8",FALSE
"ERR715296","CC22",NA,"CC22",FALSE
"ERR715297","CC59",NA,"CC59",FALSE
"ERR715298","CC22",NA,"CC22",FALSE
"ERR715299","CC30",NA,"CC30",FALSE
"ERR715300","CC22",NA,"CC22",FALSE
"ERR715301","CC22",NA,"CC22",FALSE
"ERR715302","CC22",NA,"CC22",FALSE
"ERR715303","CC8",NA,"CC8",FALSE
"ERR715304","CC22",NA,"CC22",FALSE
"ERR715305","CC22",NA,"CC22",FALSE
"ERR715306","CC22",NA,"CC22",FALSE
"ERR715307","CC30",NA,"CC30",FALSE
"ERR715308","CC22",NA,"CC22",FALSE
"ERR715309","CC22",NA,"CC22",FALSE
"ERR715310","CC22",NA,"CC22",FALSE
"ERR715311","CC22",NA,"CC22",FALSE
"ERR715312","CC22",NA,"CC22",FALSE
"ERR715313","CC30",NA,"CC30",FALSE
"ERR715314","CC8",NA,"CC8",FALSE
"ERR715315","CC22",NA,"CC22",FALSE
"ERR715316","CC30",NA,"CC30",FALSE
"ERR715317","CC22",NA,"CC22",FALSE
"ERR715318","CC22",NA,"CC22",FALSE
"ERR715319","CC22",NA,"CC22",FALSE
"ERR715320","CC22",NA,"CC22",FALSE
"ERR715321","CC22",NA,"CC22",FALSE
"ERR715322","CC22",NA,"CC22",FALSE
"ERR715323","CC22",NA,"CC22",FALSE
"ERR715324","CC30",NA,"CC30",FALSE
"ERR715325","CC22",NA,"CC22",FALSE
"ERR715326","CC5",NA,"CC5",FALSE
"ERR715327","CC22",NA,"CC22",FALSE
"ERR715328","CC22",NA,"CC22",FALSE
"ERR715329","CC6",NA,"CC6",FALSE
"ERR715330","CC22",NA,"CC22",FALSE
"ERR715331","CC30",NA,"CC30",FALSE
"ERR715332","CC22",NA,"CC22",FALSE
"ERR715333","CC22",NA,"CC22",FALSE
"ERR715334","CC30",NA,"CC30",FALSE
"ERR715335","CC22",NA,"CC22",FALSE
"ERR715336","CC22",NA,"CC22",FALSE
"ERR715337","CC22",NA,"CC22",FALSE
"ERR715338","CC22",NA,"CC22",FALSE
"ERR715339","CC1",NA,"CC1",FALSE
"ERR715340","CC1",NA,"CC1",FALSE
"ERR715341","CC8",NA,"CC8",FALSE
"ERR715342","CC22",NA,"CC22",FALSE
"ERR715343","CC22",NA,"CC22",FALSE
"ERR715344","CC45",NA,"CC45",FALSE
"ERR715345","CC45",NA,"CC45",FALSE
"ERR715346","CC22",NA,"CC22",FALSE
"ERR715347","CC30",NA,"CC30",FALSE
"ERR715348","CC22",NA,"CC22",FALSE
"ERR715349","CC22",NA,"CC22",FALSE
"ERR715350","CC22",NA,"CC22",FALSE
"ERR715351","CC22",NA,"CC22",FALSE
"ERR715352","CC22",NA,"CC22",FALSE
"ERR715353","CC8",NA,"CC8",FALSE
"ERR715354","CC22",NA,"CC22",FALSE
"ERR715355","CC22",NA,"CC22",FALSE
"ERR715356","CC22",NA,"CC22",FALSE
"ERR715357","CC30",NA,"CC30",FALSE
"ERR715358","CC22",NA,"CC22",FALSE
"ERR715359","CC22",NA,"CC22",FALSE
"ERR715360","CC22",NA,"CC22",FALSE
"ERR715361","CC22",NA,"CC22",FALSE
"ERR715362","CC22",NA,"CC22",FALSE
"ERR715363","CC22",NA,"CC22",FALSE
"ERR715364","CC30",NA,"CC30",FALSE
"ERR715365","CC30",NA,"CC30",FALSE
"ERR715366","CC22",NA,"CC22",FALSE
"ERR715367","CC22",NA,"CC22",FALSE
"ERR715368","CC45",NA,"CC45",FALSE
"ERR715369","CC22",NA,"CC22",FALSE
"ERR715370","CC22",NA,"CC22",FALSE
"ERR715371","CC22",NA,"CC22",FALSE
"ERR715372","CC22",NA,"CC22",FALSE
"ERR715373","CC22",NA,"CC22",FALSE
"ERR715374","CC22",NA,"CC22",FALSE
"ERR715375","CC45",NA,"CC45",FALSE
"ERR715376","CC22",NA,"CC22",FALSE
"ERR715377","CC22",NA,"CC22",FALSE
"ERR715378","CC8",NA,"CC8",FALSE
"ERR715379","CC22",NA,"CC22",FALSE
"ERR715380","CC22",NA,"CC22",FALSE
"ERR715381","CC22",NA,"CC22",FALSE
"ERR715382","CC30",NA,"CC30",FALSE
"ERR715383","CC22",NA,"CC22",FALSE
"ERR715384","CC8",NA,"CC8",FALSE
"ERR715385","CC22",NA,"CC22",FALSE
"ERR715386","CC22",NA,"CC22",FALSE
"ERR715387","CC45",NA,"CC45",FALSE
"ERR715388","CC22",NA,"CC22",FALSE
"ERR715389","CC22",NA,"CC22",FALSE
"ERR715390","CC22",NA,"CC22",FALSE
"ERR715391","CC22",NA,"CC22",FALSE
"ERR715392","CC5",NA,"CC5",FALSE
"ERR715393","CC22",NA,"CC22",FALSE
"ERR715394","CC22",NA,"CC22",FALSE
"ERR715395","CC5",NA,"CC5",FALSE
"ERR715396","CC22",NA,"CC22",FALSE
"ERR715397","CC22",NA,"CC22",FALSE
"ERR715398","CC22",NA,"CC22",FALSE
"ERR715399","CC22",NA,"CC22",FALSE
"ERR715400","CC22",NA,"CC22",FALSE
"ERR715401","CC8",NA,"CC8",FALSE
"ERR715402","CC22",NA,"CC22",FALSE
"ERR715403","CC8",NA,"CC8",FALSE
"ERR715404","CC22",NA,"CC22",FALSE
"ERR715405","CC22",NA,"CC22",FALSE
"ERR715406","CC22",NA,"CC22",FALSE
"ERR715407","CC22",NA,"CC22",FALSE
"ERR715408","CC22",NA,"CC22",FALSE
"ERR715409","CC22",NA,"CC22",FALSE
"ERR715410","CC22",NA,"CC22",FALSE
"ERR715411","CC22",NA,"CC22",FALSE
"ERR715412","CC22",NA,"CC22",FALSE
"ERR715413","CC22",NA,"CC22",FALSE
"ERR715414","CC22",NA,"CC22",FALSE
"ERR715415","CC22",NA,"CC22",FALSE
"ERR715416","CC22",NA,"CC22",FALSE
"ERR715417","CC22",NA,"CC22",FALSE
"ERR715418","CC22",NA,"CC22",FALSE
"ERR715419","CC22",NA,"CC22",FALSE
"ERR715420","CC22",NA,"CC22",FALSE
"ERR715421","CC22",NA,"CC22",FALSE
"ERR715422","CC22",NA,"CC22",FALSE
"ERR715423","CC22",NA,"CC22",FALSE
"ERR715424","CC22",NA,"CC22",FALSE
"ERR715425","CC22",NA,"CC22",FALSE
"ERR715426","CC45",NA,"CC45",FALSE
"ERR715427","CC22",NA,"CC22",FALSE
"ERR715428","CC22",NA,"CC22",FALSE
"ERR715429","CC22",NA,"CC22",FALSE
"ERR715430","CC22",NA,"CC22",FALSE
"ERR715431","CC22",NA,"CC22",FALSE
"ERR715432","CC22",NA,"CC22",FALSE
"ERR715433","CC22",NA,"CC22",FALSE
"ERR715434","CC22",NA,"CC22",FALSE
"ERR715435","CC22",NA,"CC22",FALSE
"ERR715436","CC22",NA,"CC22",FALSE
"ERR715437","CC22",NA,"CC22",FALSE
"ERR715438","CC30",NA,"CC30",FALSE
"ERR715439","CC30",NA,"CC30",FALSE
"ERR715440","CC22",NA,"CC22",FALSE
"ERR715441","CC22",NA,"CC22",FALSE
"ERR715442","CC22",NA,"CC22",FALSE
"ERR715443","CC22",NA,"CC22",FALSE
"ERR715444","CC22",NA,"CC22",FALSE
"ERR715445","CC22",NA,"CC22",FALSE
"ERR715447","CC1",NA,"CC1",FALSE
"ERR730951","CC22",NA,"CC22",FALSE
"ERR730952","CC1",NA,"CC1",FALSE
"ERR730953","CC8",NA,"CC8",FALSE
"ERR730954","CC22",NA,"CC22",FALSE
"ERR730955","CC22",NA,"CC22",FALSE
"ERR730956","CC22",NA,"CC22",FALSE
"ERR730957","CC22",NA,"CC22",FALSE
"ERR730958","CC22",NA,"CC22",FALSE
"ERR730959","CC8",NA,"CC8",FALSE
"ERR736942","CC22",NA,"CC22",FALSE
"ERR736943","CC22",NA,"CC22",FALSE
"ERR736944","CC1",NA,"CC1",FALSE
"ERR736945","CC8",NA,"CC8",FALSE
"ERR736946","CC22",NA,"CC22",FALSE
"ERR736947","CC22",NA,"CC22",FALSE
"ERR736948","CC6",NA,"CC6",FALSE
"ERR736949","CC22",NA,"CC22",FALSE
"ERR736950","CC22",NA,"CC22",FALSE
"ERR736951","CC80",NA,"CC80",FALSE
"ERR736952","CC22",NA,"CC22",FALSE
"ERR736953","CC361",NA,"CC361",FALSE
"ERR736954","CC22",NA,"CC22",FALSE
"ERR736955","CC22",NA,"CC22",FALSE
"ERR736956","CC22",NA,"CC22",FALSE
"ERR736957","CC22",NA,"CC22",FALSE
"ERR736958","CC5",NA,"CC5",FALSE
"ERR736959","CC22",NA,"CC22",FALSE
"ERR736960","CC22",NA,"CC22",FALSE
"ERR736961","CC22",NA,"CC22",FALSE
"ERR736962","CC22",NA,"CC22",FALSE
"ERR736963","CC30",NA,"CC30",FALSE
"ERR736964","CC8",NA,"CC8",FALSE
"ERR736965","CC1",NA,"CC1",FALSE
"ERR736966","CC30",NA,"CC30",FALSE
"ERR736967","CC30",NA,"CC30",FALSE
"ERR736968","CC22",NA,"CC22",FALSE
"ERR736969","CC22",NA,"CC22",FALSE
"ERR736970","CC22",NA,"CC22",FALSE
"ERR736971","CC22",NA,"CC22",FALSE
"ERR736972","CC30",NA,"CC30",FALSE
"ERR736973","CC22",NA,"CC22",FALSE
"ERR736974","CC22",NA,"CC22",FALSE
"ERR736975","CC8",NA,"CC8",FALSE
"ERR736976","CC22",NA,"CC22",FALSE
"ERR736977","CC22",NA,"CC22",FALSE
"ERR736978","CC8",NA,"CC8",FALSE
"ERR736979","CC1",NA,"CC1",FALSE
"ERR736980","CC22",NA,"CC22",FALSE
"ERR736981","CC22",NA,"CC22",FALSE
"ERR736982","CC22",NA,"CC22",FALSE
"ERR736983","CC22",NA,"CC22",FALSE
"ERR736984","CC22",NA,"CC22",FALSE
"ERR736985","CC8",NA,"CC8",FALSE
"ERR736986","CC22",NA,"CC22",FALSE
"ERR736987","CC22",NA,"CC22",FALSE
"ERR736988","CC22",NA,"CC22",FALSE
"ERR736989","CC22",NA,"CC22",FALSE
"ERR736990","CC22",NA,"CC22",FALSE
"ERR736991","CC22",NA,"CC22",FALSE
"ERR736992","CC22",NA,"CC22",FALSE
"ERR736993","CC22",NA,"CC22",FALSE
"ERR736994","CC1",NA,"CC1",FALSE
"ERR736995","CC22",NA,"CC22",FALSE
"ERR736996","CC22",NA,"CC22",FALSE
"ERR736997","CC22",NA,"CC22",FALSE
"ERR736998","CC22",NA,"CC22",FALSE
"ERR736999","CC22",NA,"CC22",FALSE
"ERR737000","CC22",NA,"CC22",FALSE
"ERR737001","CC22",NA,"CC22",FALSE
"ERR737002","CC22",NA,"CC22",FALSE
"ERR737003","CC22",NA,"CC22",FALSE
"ERR737004","CC5",NA,"CC5",FALSE
"ERR737005","CC22",NA,"CC22",FALSE
"ERR737006","CC22",NA,"CC22",FALSE
"ERR737007","CC22",NA,"CC22",FALSE
"ERR737008","CC22",NA,"CC22",FALSE
"ERR737009","CC22",NA,"CC22",FALSE
"ERR737010","CC22",NA,"CC22",FALSE
"ERR737011","CC22",NA,"CC22",FALSE
"ERR737012","CC30",NA,"CC30",FALSE
"ERR737013","CC22",NA,"CC22",FALSE
"ERR737014","CC22",NA,"CC22",FALSE
"ERR737015","CC22",NA,"CC22",FALSE
"ERR737016","CC22",NA,"CC22",FALSE
"ERR737017","CC22",NA,"CC22",FALSE
"ERR737018","CC22",NA,"CC22",FALSE
"ERR737019","CC22",NA,"CC22",FALSE
"ERR737020","CC22",NA,"CC22",FALSE
"ERR737021","CC8",NA,"CC8",FALSE
"ERR737022","CC45",NA,"CC45",FALSE
"ERR737023","CC30",NA,"CC30",FALSE
"ERR737024","CC22",NA,"CC22",FALSE
"ERR737025","CC22",NA,"CC22",FALSE
"ERR737026","CC22",NA,"CC22",FALSE
"ERR737027","CC30",NA,"CC30",FALSE
"ERR737028","CC22",NA,"CC22",FALSE
"ERR737029","CC22",NA,"CC22",FALSE
"ERR737030","CC22",NA,"CC22",FALSE
"ERR737031","CC22",NA,"CC22",FALSE
"ERR737032","CC22",NA,"CC22",FALSE
"ERR737033","CC22",NA,"CC22",FALSE
"ERR737034","CC22",NA,"CC22",FALSE
"ERR737035","CC22",NA,"CC22",FALSE
"ERR737036","CC30",NA,"CC30",FALSE
"ERR737037","CC22",NA,"CC22",FALSE
"ERR737038","CC22",NA,"CC22",FALSE
"ERR737039","CC22",NA,"CC22",FALSE
"ERR737040","CC22",NA,"CC22",FALSE
"ERR737041","CC22",NA,"CC22",FALSE
"ERR737042","CC8",NA,"CC8",FALSE
"ERR737043","CC22",NA,"CC22",FALSE
"ERR737044","CC22",NA,"CC22",FALSE
"ERR737045","CC22",NA,"CC22",FALSE
"ERR737046","CC22",NA,"CC22",FALSE
"ERR737047","CC22",NA,"CC22",FALSE
"ERR737048","CC5",NA,"CC5",FALSE
"ERR737049","CC22",NA,"CC22",FALSE
"ERR737050","CC22",NA,"CC22",FALSE
"ERR737051","CC22",NA,"CC22",FALSE
"ERR737052","CC22",NA,"CC22",FALSE
"ERR737053","CC22",NA,"CC22",FALSE
"ERR737054","CC22",NA,"CC22",FALSE
"ERR737055","CC30",NA,"CC30",FALSE
"ERR737056","CC22",NA,"CC22",FALSE
"ERR737057","CC22",NA,"CC22",FALSE
"ERR737058","CC22",NA,"CC22",FALSE
"ERR737059","CC22",NA,"CC22",FALSE
"ERR737060","CC22",NA,"CC22",FALSE
"ERR737061","CC22",NA,"CC22",FALSE
"ERR737062","CC22",NA,"CC22",FALSE
"ERR737063","CC22",NA,"CC22",FALSE
"ERR737064","CC22",NA,"CC22",FALSE
"ERR737065","CC22",NA,"CC22",FALSE
"ERR737066","CC22",NA,"CC22",FALSE
"ERR737067","CC22",NA,"CC22",FALSE
"ERR737068","CC22",NA,"CC22",FALSE
