sample,search_type,n_snps,n_reads,fin_score,proportion_matched,proportion_scheme_found,estimated_coverage,predicted_MLST.CC,reads_w_result,MLST.CC,CC_filled,predicted_mlst_is_single,predicted_mlst_is_correct_INFERRED
ERR12511832,random,23,1000,0,0,0,0.0465907142857143,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,random,23,2000,0,0,0,0.0932796428571429,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,random,23,3000,0.00756143667296786,0.0869565217391304,0.0869565217391304,0.140173928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC72,FALSE,TRUE
ERR12511832,random,23,4000,0.0302457466918715,0.173913043478261,0.173913043478261,0.186931071428571,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,23,5000,0.0302457466918715,0.173913043478261,0.173913043478261,0.233513928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,23,6000,0.0302457466918715,0.173913043478261,0.173913043478261,0.2799,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,23,7000,0.0472589792060491,0.217391304347826,0.217391304347826,0.3260525,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",5,Unknown,CC72,FALSE,TRUE
ERR12511832,random,23,8000,0.0680529300567106,0.260869565217391,0.260869565217391,0.372765714285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",6,Unknown,CC72,FALSE,TRUE
ERR12511832,random,27,1000,0,0,0,0.0465907142857143,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,random,27,2000,0,0,0,0.0932796428571429,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,random,27,3000,0.00548696844993142,0.0740740740740741,0.0740740740740741,0.140173928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",2,Unknown,CC72,FALSE,TRUE
ERR12511832,random,27,4000,0.0219478737997256,0.148148148148148,0.148148148148148,0.186931071428571,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,27,5000,0.0219478737997256,0.148148148148148,0.148148148148148,0.233513928571429,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,27,6000,0.0219478737997256,0.148148148148148,0.148148148148148,0.2799,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,27,7000,0.0342935528120713,0.185185185185185,0.185185185185185,0.3260525,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",5,Unknown,CC72,FALSE,TRUE
ERR12511832,random,27,8000,0.0672153635116597,0.259259259259259,0.259259259259259,0.372765714285714,"CC1,CC101,CC12,CC121,CC130,CC15,CC1943,CC20,CC22,CC25,CC30,CC361,CC361/CC15,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC942,CC96",7,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,1000,4e-04,0.02,0.02,0.0465907142857143,"CC1,CC101,CC12,CC15,CC20,CC25,CC361,CC361/CC15,CC398/CC5561,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC96",2,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,2000,0.0016,0.04,0.04,0.0932796428571429,"CC1,CC12,CC15,CC20,CC25,CC361,CC361/CC15,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC96",4,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,3000,0.0064,0.08,0.08,0.140173928571429,"CC1,CC12,CC15,CC20,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78,CC80,CC96",8,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,4000,0.0225,0.15,0.15,0.186931071428571,"CC1,CC12,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78,CC80",15,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,5000,0.0289,0.17,0.17,0.233513928571429,"CC1,CC12,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78,CC80",17,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,6000,0.04,0.2,0.2,0.2799,"CC1,CC12,CC25,CC361,CC361/CC15,CC72,CC772/CC834,CC779,CC80",20,Unknown,CC72,FALSE,TRUE
ERR12511832,random,100,7000,0.0576,0.24,0.24,0.3260525,CC72,24,Unknown,CC72,TRUE,TRUE
ERR12511832,random,100,8000,0.0784,0.28,0.28,0.372765714285714,CC72,28,Unknown,CC72,TRUE,TRUE
ERR12511832,random,200,1000,0.001225,0.035,0.035,0.0465907142857143,"CC1,CC101,CC12,CC15,CC25,CC361,CC361/CC15,CC398/CC5561,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC96",7,Unknown,CC72,FALSE,TRUE
ERR12511832,random,200,2000,0.005625,0.075,0.075,0.0932796428571429,"CC1,CC12,CC15,CC25,CC361,CC361/CC15,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC96",15,Unknown,CC72,FALSE,TRUE
ERR12511832,random,200,3000,0.0095,0.095,0.1,0.140173928571429,"CC1,CC12,CC15,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78,CC80,CC96",19,Unknown,CC72,FALSE,TRUE
ERR12511832,random,200,4000,0.0203,0.14,0.145,0.186931071428571,"CC1,CC12,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78,CC80",28,Unknown,CC72,FALSE,TRUE
ERR12511832,random,200,5000,0.0248,0.155,0.16,0.233513928571429,"CC1,CC12,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78,CC80",31,Unknown,CC72,FALSE,TRUE
ERR12511832,random,200,6000,0.036075,0.185,0.195,0.2799,"CC1,CC12,CC25,CC361,CC361/CC15,CC72,CC772/CC834,CC779,CC80",37,Unknown,CC72,FALSE,TRUE
ERR12511832,random,200,7000,0.052875,0.225,0.235,0.3260525,CC72,45,Unknown,CC72,TRUE,TRUE
ERR12511832,random,200,8000,0.0702,0.26,0.27,0.372765714285714,CC72,52,Unknown,CC72,TRUE,TRUE
ERR12511832,random,300,1000,0.000711111111111113,0.0266666666666667,0.0266666666666667,0.0465907142857143,"CC1,CC101,CC12,CC15,CC25,CC361,CC361/CC15,CC398/CC5561,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC93,CC96",8,Unknown,CC72,FALSE,TRUE
ERR12511832,random,300,2000,0.0036,0.06,0.06,0.0932796428571429,"CC1,CC12,CC15,CC25,CC361,CC361/CC15,CC6,CC7,CC71,CC72,CC772/CC834,CC779,CC78,CC789,CC8,CC80,CC96",18,Unknown,CC72,FALSE,TRUE
ERR12511832,random,300,3000,0.00722222222222222,0.0833333333333333,0.0866666666666667,0.140173928571429,"CC1,CC12,CC15,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78",25,Unknown,CC72,FALSE,TRUE
ERR12511832,random,300,4000,0.014,0.116666666666667,0.12,0.186931071428571,"CC1,CC12,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78",35,Unknown,CC72,FALSE,TRUE
ERR12511832,random,300,5000,0.0182222222222222,0.133333333333333,0.136666666666667,0.233513928571429,"CC1,CC12,CC25,CC361,CC361/CC15,CC71,CC72,CC772/CC834,CC779,CC78",40,Unknown,CC72,FALSE,TRUE
ERR12511832,random,300,6000,0.0323888888888889,0.176666666666667,0.183333333333333,0.2799,"CC12,CC361,CC72,CC772/CC834,CC779",53,Unknown,CC72,FALSE,TRUE
ERR12511832,random,300,7000,0.0440888888888889,0.206666666666667,0.213333333333333,0.3260525,CC72,62,Unknown,CC72,TRUE,TRUE
ERR12511832,random,300,8000,0.0575888888888889,0.236666666666667,0.243333333333333,0.372765714285714,CC72,71,Unknown,CC72,TRUE,TRUE
ERR12511832,random,400,1000,0.00105625,0.0325,0.0325,0.0465907142857143,"CC1,CC12,CC398/CC5561,CC5,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC93,CC96",13,Unknown,CC72,FALSE,TRUE
ERR12511832,random,400,2000,0.00455625,0.0675,0.0675,0.0932796428571429,"CC1,CC6,CC7,CC71,CC72,CC772/CC834,CC78,CC789,CC8,CC80,CC96",27,Unknown,CC72,FALSE,TRUE
ERR12511832,random,400,3000,0.0092625,0.095,0.0975,0.140173928571429,"CC1,CC71,CC72,CC772/CC834,CC78",38,Unknown,CC72,FALSE,TRUE
ERR12511832,random,400,4000,0.0159375,0.125,0.1275,0.186931071428571,"CC1,CC72,CC78",50,Unknown,CC72,FALSE,TRUE
ERR12511832,random,400,5000,0.01925,0.1375,0.14,0.233513928571429,"CC1,CC72,CC78",55,Unknown,CC72,FALSE,TRUE
ERR12511832,random,400,6000,0.03239375,0.1775,0.1825,0.2799,CC72,71,Unknown,CC72,TRUE,TRUE
ERR12511832,random,400,7000,0.04201875,0.2025,0.2075,0.3260525,CC72,81,Unknown,CC72,TRUE,TRUE
ERR12511832,random,400,8000,0.05405,0.23,0.235,0.372765714285714,CC72,92,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,1,1000,0,0,0,0.0465907142857143,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,minsnps,1,2000,0,0,0,0.0932796428571429,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,minsnps,1,3000,0,0,0,0.140173928571429,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,minsnps,1,4000,0,0,0,0.186931071428571,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,minsnps,1,5000,0,0,0,0.233513928571429,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,minsnps,1,6000,0,0,0,0.2799,Unknown,0,Unknown,CC72,TRUE,FALSE
ERR12511832,minsnps,1,7000,0.0204081632653062,0.142857142857143,0.142857142857143,0.3260525,"CC10,CC101,CC152,CC22,CC25,CC30,CC361,CC398/CC5561,CC59,CC6,CC7,CC72,CC789,CC8,CC80,CC93",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,1,8000,0.0816326530612246,0.285714285714286,0.285714285714286,0.372765714285714,"CC25,CC30,CC7,CC72,CC789,CC8,CC80,CC93",2,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,1000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.0465907142857143,"CC1,CC10,CC15,CC30,CC361,CC361/CC15,CC5,CC72,CC779,CC8",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,2000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.0932796428571429,"CC1,CC10,CC15,CC30,CC361,CC361/CC15,CC5,CC72,CC779,CC8",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,3000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.140173928571429,"CC1,CC10,CC15,CC30,CC361,CC361/CC15,CC5,CC72,CC779,CC8",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,4000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.186931071428571,"CC1,CC10,CC15,CC30,CC361,CC361/CC15,CC5,CC72,CC779,CC8",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,5000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.233513928571429,"CC1,CC10,CC15,CC30,CC361,CC361/CC15,CC5,CC72,CC779,CC8",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,6000,0.00591715976331361,0.0769230769230769,0.0769230769230769,0.2799,"CC1,CC10,CC15,CC30,CC361,CC361/CC15,CC5,CC72,CC779,CC8",1,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,7000,0.0236686390532545,0.153846153846154,0.153846153846154,0.3260525,"CC10,CC30,CC361,CC72,CC8",2,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,2,8000,0.0532544378698226,0.230769230769231,0.230769230769231,0.372765714285714,"CC30,CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,3,1000,0.0123456790123457,0.111111111111111,0.111111111111111,0.0465907142857143,"CC5,CC72,CC8",2,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,3,2000,0.0277777777777779,0.166666666666667,0.166666666666667,0.0932796428571429,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,3,3000,0.0277777777777779,0.166666666666667,0.166666666666667,0.140173928571429,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,3,4000,0.0277777777777779,0.166666666666667,0.166666666666667,0.186931071428571,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,3,5000,0.0493827160493826,0.222222222222222,0.222222222222222,0.233513928571429,CC72,4,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,3,6000,0.0493827160493826,0.222222222222222,0.222222222222222,0.2799,CC72,4,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,3,7000,0.0771604938271606,0.277777777777778,0.277777777777778,0.3260525,CC72,5,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,3,8000,0.151234567901235,0.388888888888889,0.388888888888889,0.372765714285714,CC72,7,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,4,1000,0.00756143667296786,0.0869565217391304,0.0869565217391304,0.0465907142857143,"CC5,CC72,CC8",2,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,4,2000,0.0170132325141778,0.130434782608696,0.130434782608696,0.0932796428571429,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,4,3000,0.0170132325141778,0.130434782608696,0.130434782608696,0.140173928571429,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,4,4000,0.0170132325141778,0.130434782608696,0.130434782608696,0.186931071428571,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,4,5000,0.0302457466918715,0.173913043478261,0.173913043478261,0.233513928571429,CC72,4,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,4,6000,0.0302457466918715,0.173913043478261,0.173913043478261,0.2799,CC72,4,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,4,7000,0.0680529300567106,0.260869565217391,0.260869565217391,0.3260525,CC72,6,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,4,8000,0.120982986767486,0.347826086956522,0.347826086956522,0.372765714285714,CC72,8,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,5,1000,0.00548696844993142,0.0740740740740741,0.0740740740740741,0.0465907142857143,"CC5,CC72,CC8",2,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,5,2000,0.0123456790123457,0.111111111111111,0.111111111111111,0.0932796428571429,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,5,3000,0.0123456790123457,0.111111111111111,0.111111111111111,0.140173928571429,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,5,4000,0.0123456790123457,0.111111111111111,0.111111111111111,0.186931071428571,"CC72,CC8",3,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,5,5000,0.0219478737997256,0.148148148148148,0.148148148148148,0.233513928571429,CC72,4,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,5,6000,0.0219478737997256,0.148148148148148,0.148148148148148,0.2799,CC72,4,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,5,7000,0.0493827160493826,0.222222222222222,0.222222222222222,0.3260525,CC72,6,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,5,8000,0.0877914951989024,0.296296296296296,0.296296296296296,0.372765714285714,CC72,8,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,30,1000,0.000918273645546373,0.0303030303030303,0.0303030303030303,0.0465907142857143,CC72,3,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,30,2000,0.00652994592388532,0.0808080808080808,0.0808080808080808,0.0932796428571429,CC72,8,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,30,3000,0.00918273645546373,0.0909090909090909,0.101010101010101,0.140173928571429,"CC72,CC8",9,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,30,4000,0.0112233445566779,0.101010101010101,0.111111111111111,0.186931071428571,"CC72,CC8",10,Unknown,CC72,FALSE,TRUE
ERR12511832,minsnps,30,5000,0.0214263850627487,0.141414141414141,0.151515151515152,0.233513928571429,CC72,14,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,30,6000,0.0367309458218549,0.181818181818182,0.202020202020202,0.2799,CC72,18,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,30,7000,0.0492806856443219,0.212121212121212,0.232323232323232,0.3260525,CC72,21,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,30,8000,0.0586674829099072,0.232323232323232,0.252525252525253,0.372765714285714,CC72,23,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,1000,0.00161612080503017,0.0402010050251256,0.0402010050251256,0.0465907142857143,CC72,8,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,2000,0.00646448322012071,0.0804020100502513,0.0804020100502513,0.0932796428571429,CC72,16,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,3000,0.0139390419433853,0.115577889447236,0.120603015075377,0.140173928571429,CC72,23,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,4000,0.0219691421933789,0.14572864321608,0.150753768844221,0.186931071428571,CC72,29,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,5000,0.0318173783490316,0.175879396984925,0.180904522613065,0.233513928571429,CC72,35,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,6000,0.0445190778010656,0.206030150753769,0.21608040201005,0.2799,CC72,41,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,7000,0.0631044670589126,0.246231155778894,0.256281407035176,0.3260525,CC72,49,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,79,8000,0.07772530996692,0.271356783919598,0.28643216080402,0.372765714285714,CC72,54,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,1000,0.0016,0.04,0.04,0.0465907142857143,CC72,12,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,2000,0.00613333333333334,0.0766666666666667,0.08,0.0932796428571429,CC72,23,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,3000,0.0128333333333334,0.11,0.116666666666667,0.140173928571429,CC72,33,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,4000,0.0195888888888889,0.136666666666667,0.143333333333333,0.186931071428571,CC72,41,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,5000,0.0306,0.17,0.18,0.233513928571429,CC72,51,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,6000,0.0454666666666667,0.206666666666667,0.22,0.2799,CC72,62,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,7000,0.0591666666666668,0.236666666666667,0.25,0.3260525,CC72,71,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,147,8000,0.0774000000000001,0.27,0.286666666666667,0.372765714285714,CC72,81,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,1000,0.0015179625569236,0.038961038961039,0.038961038961039,0.0465907142857143,CC72,15,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,2000,0.007569573283859,0.0857142857142857,0.0883116883116883,0.0932796428571429,CC72,33,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,3000,0.0161916006071851,0.124675324675325,0.12987012987013,0.140173928571429,CC72,48,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,4000,0.0234778208804184,0.150649350649351,0.155844155844156,0.186931071428571,CC72,58,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,5000,0.0344746162927982,0.181818181818182,0.18961038961039,0.233513928571429,CC72,70,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,6000,0.0475763197841119,0.212987012987013,0.223376623376623,0.2799,CC72,82,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,7000,0.0634508348794063,0.246753246753247,0.257142857142857,0.3260525,CC72,95,Unknown,CC72,TRUE,TRUE
ERR12511832,minsnps,200,8000,0.0779220779220781,0.272727272727273,0.285714285714286,0.372765714285714,CC72,105,Unknown,CC72,TRUE,TRUE
ERR12511833,random,7,1000,0,0,0,0.0504532142857143,Unknown,0,Unknown,CC152,TRUE,FALSE
ERR12511833,random,7,2000,0.0204081632653062,0.142857142857143,0.142857142857143,0.100438571428571,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,7,3000,0.0204081632653062,0.142857142857143,0.142857142857143,0.15023,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,7,4000,0.0204081632653062,0.142857142857143,0.142857142857143,0.200543928571429,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,7,5000,0.0204081632653062,0.142857142857143,0.142857142857143,0.25045,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,7,6000,0.0204081632653062,0.142857142857143,0.142857142857143,0.300783928571429,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,7,7000,0.0204081632653062,0.142857142857143,0.142857142857143,0.351204285714286,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,7,8000,0.0204081632653062,0.142857142857143,0.142857142857143,0.401066785714286,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC80,CC93,CC942",1,Unknown,CC152,FALSE,TRUE
ERR12511833,random,13,1000,0,0,0,0.0504532142857143,Unknown,0,Unknown,CC152,TRUE,FALSE
ERR12511833,random,13,2000,0.0236686390532545,0.153846153846154,0.153846153846154,0.100438571428571,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC93,CC942",2,Unknown,CC152,FALSE,TRUE
ERR12511833,random,13,3000,0.0236686390532545,0.153846153846154,0.153846153846154,0.15023,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC93,CC942",2,Unknown,CC152,FALSE,TRUE
ERR12511833,random,13,4000,0.0236686390532545,0.153846153846154,0.153846153846154,0.200543928571429,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC93,CC942",2,Unknown,CC152,FALSE,TRUE
ERR12511833,random,13,5000,0.0236686390532545,0.153846153846154,0.153846153846154,0.25045,"CC1,CC10,CC12,CC121,CC130,CC15,CC152,CC1943,CC20,CC22,CC25,CC30,CC361,CC395,CC398/CC5561,CC425,CC45,CC5,CC59,CC6,CC7,CC72,CC779,CC789,CC93,CC942",2,Unknown,CC152,FALSE,TRUE
