Isolate.me,Part_of_test,MLST.CC,pubmlst_id,CC_filled,n_unknown,prop_unknown,has_disagreement,Barcode,PVL,MRSA,Estimated_coverage,minSNPs_predicted_27SNPs_2kReads,minSNPs_predicted_27SNPs_2kReads_is_single_correct
STR1021-2-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1021-3-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1021-4-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1021-6-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1022-4-1-1,TRUE,CC93,,CC93,0,0,FALSE,33,TRUE,FALSE,2.2665475,CC93,TRUE
STR1023-131113,TRUE,CC5,,CC5,0,0,FALSE,81,TRUE,TRUE,3.659696071,CC5,TRUE
STR1023-4-6-1,TRUE,CC5,,CC5,0,0,FALSE,66,TRUE,TRUE,2.478929286,CC5,TRUE
STR1023-7-1-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1024-2-1-1,FALSE,CC101,,CC101,0,0,FALSE,,FALSE,FALSE,,,
STR1024-2-5-1,TRUE,CC101,,CC101,0,0,FALSE,50,FALSE,FALSE,5.577559286,CC101,TRUE
STR1024-3-2-1,FALSE,CC101,,CC101,0,0,FALSE,,FALSE,FALSE,,,
STR1024-3-5-1,FALSE,CC101,,CC101,0,0,FALSE,,FALSE,FALSE,,,
STR1024-4-2-1,FALSE,CC101,,CC101,0,0,FALSE,,FALSE,FALSE,,,
STR1024-5-5-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1025-170513,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,FALSE,,,
STR1025-4-5-1,FALSE,CC97,,CC97,0,0,FALSE,,FALSE,FALSE,,,
STR1025-4-5-2,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1025-4-6-1,TRUE,CC45,,CC45,0,0,FALSE,58,FALSE,FALSE,2.959113571,CC45,TRUE
STR1025-4-6-2,TRUE,CC45,,CC45,0,0,FALSE,74,FALSE,FALSE,2.762952857,CC45,TRUE
STR1026-1-5-1,FALSE,CC8,,CC8,0,0,FALSE,,FALSE,FALSE,,,
STR1027-061213,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-071213,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-080613,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1027-081113,TRUE,CC121,,CC121,0,0,FALSE,2,TRUE,FALSE,3.005545714,CC121,TRUE
STR1027-081213,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-091113-1,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-091113-2,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-1-5-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1027-130513,TRUE,CC93,,CC93,0,0,FALSE,82,TRUE,TRUE,4.0149875,CC93,TRUE
STR1027-150513,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1027-170114-1,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-170114-2,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-4-6-1,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-5-5-1,FALSE,CC121,,CC121,0,0,FALSE,,TRUE,FALSE,,,
STR1027-6-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1028-1-1-1,TRUE,CC1,,CC1,0,0,FALSE,17,FALSE,TRUE,3.682645714,CC1,TRUE
STR1028-130713,TRUE,CC1,,CC1,0,0,FALSE,90,FALSE,TRUE,4.240203571,CC1,TRUE
STR1029-6-2-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1030-230514,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1032-310713,TRUE,CC8,,CC8,0,0,FALSE,25,FALSE,TRUE,3.651418214,CC8,TRUE
STR1033-6-1-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1034-5-1-1,FALSE,CC772/CC834,,CC772/CC834,0,0,FALSE,,FALSE,FALSE,,,
STR1034-6-1-1,FALSE,CC772/CC834,,CC772/CC834,0,0,FALSE,,FALSE,FALSE,,,
STR1034-7-1-1,FALSE,CC772/CC834,,CC772/CC834,0,0,FALSE,,FALSE,FALSE,,,
STR1035-300713,TRUE,CC121,,CC121,0,0,FALSE,26,TRUE,FALSE,3.223523571,CC121,TRUE
STR1037-030713,TRUE,CC8,,CC8,0,0,FALSE,1,FALSE,FALSE,3.447018214,CC8,TRUE
STR1037-180914-1,FALSE,CC8,,CC8,0,0,FALSE,,FALSE,TRUE,,,
STR1037-180914-2,FALSE,CC8,,CC8,0,0,FALSE,,FALSE,TRUE,,,
STR1037-280714,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1041-3-5-1,FALSE,CC97,,CC97,0,0,FALSE,,FALSE,FALSE,,,
STR1041-5-5-1,FALSE,CC97,,CC97,0,0,FALSE,,FALSE,FALSE,,,
STR1041-6-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1042-1-1-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1045-2-1-1,TRUE,CC5,,CC5,0,0,FALSE,89,FALSE,FALSE,4.037378929,CC5,TRUE
STR1045-3-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1045-4-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1045-5-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1045-5-1-2,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1045-6-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1045-8-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1046-1-1-1,TRUE,CC12,,CC12,0,0,FALSE,57,FALSE,FALSE,3.4606175,CC12,TRUE
STR1046-2-1-1,TRUE,CC12,,CC12,0,0,FALSE,42,FALSE,FALSE,4.025237857,CC12,TRUE
STR1046-3-1-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1046-4-1-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1046-5-1L-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1046-5-1R-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1046-6-1-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1046-7-1-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1046-8-1-1,FALSE,CC12,,CC12,0,0,FALSE,,FALSE,FALSE,,,
STR1048-4-1-1,FALSE,CC8,,CC8,0,0,FALSE,,FALSE,FALSE,,,
STR1048-6-1-1,FALSE,CC8,,CC8,0,0,FALSE,,FALSE,FALSE,,,
STR1049-1-5-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1049-2-1-1,FALSE,CC45,,CC45,0,0,FALSE,,FALSE,FALSE,,,
STR1049-3-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1049-4-5-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1049-6-5-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1050-3-1-1,FALSE,CC789,,CC789,0,0,FALSE,,FALSE,FALSE,,,
STR1050-4-1-1,FALSE,CC789,,CC789,0,0,FALSE,,FALSE,FALSE,,,
STR1050-4-2-1,FALSE,CC789,,CC789,0,0,FALSE,,FALSE,FALSE,,,
STR1050-5-1-1,FALSE,CC789,,CC789,0,0,FALSE,,FALSE,FALSE,,,
STR1050-5-2-1,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1050-5-5-1,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1051-5-1-1,FALSE,CC45,,CC45,0,0,FALSE,,FALSE,FALSE,,,
STR1063-051114,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1063-2-5-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1068-5-2-1,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1072-1-4-1,FALSE,CC97,,CC97,0,0,FALSE,,FALSE,FALSE,,,
STR1074-2-1-1,TRUE,CC6,,CC6,0,0,FALSE,10,FALSE,FALSE,3.808757143,CC6,TRUE
STR1074-4-2-1,FALSE,CC6,,CC6,0,0,FALSE,,FALSE,FALSE,,,
STR1074-6-2-1,FALSE,CC72,,CC72,0,0,FALSE,,FALSE,FALSE,,,
STR1075-1-1-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1075-2-5-1,TRUE,CC1,,CC1,0,0,FALSE,9,FALSE,TRUE,3.491031786,CC1,TRUE
STR1076-3-5-1,FALSE,CC72,,CC72,0,0,FALSE,,FALSE,FALSE,,,
STR1077-5-5-1,FALSE,CC20,,CC20,0,0,FALSE,,FALSE,FALSE,,,
STR1078-011114,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1078-6-6-1,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1078-6-6-7,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1078-6-6-8,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1078-7-5-2,FALSE,CC97,,CC97,0,0,FALSE,,FALSE,FALSE,,,
STR1079-1-3-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,FALSE,,,
STR1079-3-1-1,FALSE,CC97,,CC97,0,0,FALSE,,FALSE,FALSE,,,
STR1079-4-2-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1079-4-5-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1079-5-2-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1079-5-2-2,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1079-5-2-3,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1079-5-5-1,FALSE,CC72,,CC72,0,0,FALSE,,FALSE,FALSE,,,
STR1079-6-5-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1081-1-1-1,TRUE,CC72,,CC72,0,0,FALSE,65,FALSE,FALSE,2.513488571,CC72,TRUE
STR1081-1-1-3,TRUE,CC72,,CC72,0,0,FALSE,18,FALSE,FALSE,3.84155,CC72,TRUE
STR1081-2-1-1,FALSE,CC72,,CC72,0,0,FALSE,,FALSE,FALSE,,,
STR1081-2-1-2,FALSE,CC72,,CC72,0,0,FALSE,,FALSE,FALSE,,,
STR1081-3-1-1,FALSE,CC72,,CC72,0,0,FALSE,,FALSE,FALSE,,,
STR1081-4-1-1,FALSE,CC6,,CC6,0,0,FALSE,,FALSE,FALSE,,,
STR1081-4-1-3,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1081-4-5-1,FALSE,CC6,,CC6,0,0,FALSE,,FALSE,FALSE,,,
STR1081-4-6-1,FALSE,CC6,,CC6,0,0,FALSE,,FALSE,FALSE,,,
STR1083-6-5-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1084-4-3-1,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1087-1-1-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,FALSE,,,
STR1087-2-1-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,FALSE,,,
STR1088-3-1-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1089-1-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1090-1-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1090-2-1-1,TRUE,CC8,,CC8,0,0,FALSE,41,FALSE,TRUE,4.979245357,CC8,TRUE
STR1091-051114,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1091-1-6-1,TRUE,CC8,,CC8,0,0,FALSE,34,FALSE,FALSE,4.840543214,CC8,TRUE
STR1091-3-6-1,FALSE,CC78,,CC78,0,0,FALSE,,FALSE,FALSE,,,
STR1091-5-1-1,FALSE,CC78,,CC78,0,0,FALSE,,FALSE,FALSE,,,
STR1096-1-1-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1098-1-1-1,FALSE,CC8,,CC8,0,0,FALSE,,FALSE,FALSE,,,
STR1099-1-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1099-2-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1099-5-1-1,FALSE,CC45,,CC45,0,0,FALSE,,FALSE,FALSE,,,
STR1099-5-2-1,FALSE,CC45,,CC45,0,0,FALSE,,FALSE,FALSE,,,
STR1100-4-5-1,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1100-6-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1100-7-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1101-3-5-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1104-1-1-1,FALSE,CC1,,CC1,0,0,FALSE,,FALSE,TRUE,,,
STR1104-3-1-1,FALSE,CC5,,CC5,0,0,FALSE,,FALSE,FALSE,,,
STR1111-1-1-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1111-3-1-1,FALSE,CC15,,CC15,0,0,FALSE,,FALSE,FALSE,,,
STR1120-181113,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
STR1120-201113,FALSE,CC93,,CC93,0,0,FALSE,,TRUE,TRUE,,,
33128_UAMS_1,TRUE,CC30,33128,CC30,3407,0.020732041,FALSE,,FALSE,FALSE,6.502601071,CC30,TRUE
34208_Lr12,TRUE,CC5,34208,CC5,301,0.001831624,FALSE,,FALSE,TRUE,6.502601071,CC5,TRUE
34210_M92,TRUE,CC8,34210,CC8,1496,0.009103356,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
34211_V605,TRUE,CC8,34211,CC8,1537,0.009352846,FALSE,,FALSE,TRUE,6.502601071,CC8,TRUE
34290_2005S060,TRUE,,34290,CC121,2706,0.016466364,FALSE,,FALSE,FALSE,6.3945675,CC121,TRUE
35605_NCTC8726,TRUE,CC45,35605,CC45,4149,0.025247208,FALSE,,FALSE,FALSE,6.502601071,CC45,TRUE
35607_1549_WT,TRUE,CC45,35607,CC45,3858,0.023476435,FALSE,,FALSE,FALSE,6.502601071,CC45,TRUE
35868_Newman,TRUE,CC8,35868,CC8,1229,0.007478626,FALSE,,FALSE,FALSE,6.502601071,CC8,TRUE
35870_MW2,TRUE,CC1,35870,CC1,1233,0.007502967,FALSE,,TRUE,TRUE,6.502601071,CC1,TRUE
35871_MRSA252,TRUE,CC30,35871,CC30,3339,0.020318252,FALSE,,FALSE,TRUE,6.502601071,CC30,TRUE
36588_S_AN_261_G2,TRUE,,36588,CC121,59538,0.362296528,FALSE,,FALSE,FALSE,6.502601071,CC121,TRUE
36589_S_AN_261_G3,TRUE,,36589,CC121,59538,0.362296528,FALSE,,FALSE,FALSE,6.502601071,CC121,TRUE
36592_S_NP_260_G1,TRUE,,36592,CC30,59552,0.36238172,FALSE,,FALSE,FALSE,6.502601071,CC30,TRUE
36593_S_NP_260_G2,TRUE,,36593,CC121,59538,0.362296528,FALSE,,FALSE,FALSE,6.502601071,CC121,TRUE
36594_S_NP_260_G3,TRUE,,36594,CC121,59538,0.362296528,FALSE,,FALSE,FALSE,6.502601071,CC121,TRUE
37267_S_AN_212,TRUE,,37267,CC398/CC5561,3328,0.020251316,FALSE,,FALSE,FALSE,6.502601071,CC398/CC5561,TRUE
37268_S_OP_003,TRUE,CC30,37268,CC30,2272,0.013825418,FALSE,,FALSE,FALSE,6.502601071,CC30,TRUE
37276_S_NP_209,TRUE,CC30,37276,CC30,3354,0.020409529,FALSE,,FALSE,FALSE,6.502601071,CC30,TRUE
37279_S_NP_229,TRUE,CC30,37279,CC30,3346,0.020360848,FALSE,,FALSE,FALSE,6.502601071,CC30,TRUE
37280_S_NP_260,TRUE,,37280,CC30,59552,0.36238172,FALSE,,FALSE,FALSE,6.502601071,CC30,TRUE
37464_NCTC_8325,TRUE,CC8,37464,CC8,1323,0.008050628,FALSE,,FALSE,FALSE,6.502601071,CC8,TRUE
38061_S_AN_230_G1,TRUE,,38061,CC398/CC5561,3337,0.020306082,FALSE,,FALSE,FALSE,6.502601071,CC398/CC5561,TRUE
38063_S_OP_098_G4,TRUE,,38063,CC25,446,0.002713968,FALSE,,FALSE,FALSE,6.502601071,CC25,TRUE
38248_U59,TRUE,,38248,CC772/CC834,1326,0.008068884,FALSE,,TRUE,TRUE,6.502601071,CC772/CC834,TRUE
38290_01_RR_86,TRUE,,38290,CC1,1822,0.011087109,FALSE,,FALSE,FALSE,6.502601071,CC72,FALSE
38291_03_RR_88,TRUE,CC1,38291,CC1,1517,0.009231144,FALSE,,FALSE,FALSE,6.502601071,"CC25,CC20",FALSE
38293_07_G_D,TRUE,,38293,CC361/CC15,1469,0.008939057,FALSE,,FALSE,FALSE,6.502601071,"CC80,CC12,CC789",FALSE
38294_08_G_E,TRUE,CC1,38294,CC5,1555,0.009462379,TRUE,,FALSE,FALSE,6.502601071,CC789,FALSE
38295_09_G_F,TRUE,CC1,38295,CC1,1925,0.011713877,FALSE,,FALSE,FALSE,6.502601071,CC789,FALSE
38296_12_G_51,TRUE,,38296,CC5,1909,0.011616515,FALSE,,FALSE,FALSE,6.502601071,"CC12,CC96",FALSE
38298_15_G_54,TRUE,,38298,CC5,1568,0.009541485,FALSE,,FALSE,FALSE,6.502601071,CC789,FALSE
38299_17_H_61,TRUE,,38299,CC12,1157,0.007040497,FALSE,,FALSE,FALSE,6.502601071,CC361/CC15,FALSE
38300_18_H_62,TRUE,CC1,38300,CC5,1537,0.009352846,TRUE,,FALSE,FALSE,6.502601071,"CC6,CC80,CC12",FALSE
38301_26_G_G,TRUE,,38301,CC361/CC15,1588,0.009663188,FALSE,,FALSE,FALSE,6.502601071,"CC1,CC12",FALSE
38302_28_G_I,TRUE,CC8,38302,CC96,1555,0.009462379,TRUE,,FALSE,FALSE,6.502601071,"CC789,CC7",FALSE
38303_29_P_01,TRUE,,38303,CC5,1508,0.009176378,FALSE,,FALSE,FALSE,6.502601071,"CC80,CC72",FALSE
38304_30_P_10,TRUE,,38304,CC361/CC15,1776,0.010807193,FALSE,,FALSE,FALSE,6.502601071,CC15,FALSE
38305_32_T_13,TRUE,,38305,CC361/CC15,1600,0.00973621,FALSE,,FALSE,FALSE,6.502601071,"CC789,CC7",FALSE
38306_39_B_49,TRUE,,38306,CC5,1494,0.009091186,FALSE,,FALSE,FALSE,6.502601071,"CC5,CC12",FALSE
38308_16CS0212,TRUE,,38308,CC59,2985,0.018164116,FALSE,,FALSE,FALSE,6.502601071,CC1943,FALSE
38485_22MR0019,TRUE,,38485,CC59,2655,0.016156023,FALSE,,FALSE,FALSE,6.502601071,"CC45,CC425,CC1943",FALSE
38608_7726_MF_31,TRUE,CC8,38608,CC8,1225,0.007454285,FALSE,,TRUE,TRUE,6.267214643,CC8,TRUE
38609_7726_MF_32,TRUE,CC5,38609,CC5,567,0.003450269,FALSE,,FALSE,TRUE,6.323569286,CC5,TRUE
38610_7726_MF_33,TRUE,,38610,CC59,2425,0.014756443,FALSE,,FALSE,TRUE,6.612492857,CC59,TRUE
38611_7726_MF_34,TRUE,,38611,CC12,1191,0.007247391,FALSE,,FALSE,FALSE,6.350505357,CC12,TRUE
38612_7726_MF_35,TRUE,CC8,38612,CC8,1200,0.007302157,FALSE,,TRUE,TRUE,6.476245,CC8,TRUE
38692_7726_MF_37,TRUE,CC30,38692,CC30,2905,0.017677306,FALSE,,FALSE,FALSE,6.482186786,CC30,TRUE
38693_7726_MF_38,TRUE,CC8,38693,CC8,1246,0.007582073,FALSE,,TRUE,TRUE,6.368095714,CC8,TRUE
38694_7726_MF_39,TRUE,CC8,38694,CC8,1252,0.007618584,FALSE,,TRUE,TRUE,6.414277857,CC8,TRUE
38695_7726_MF_40,TRUE,CC1,38695,CC361/CC15,1134,0.006900539,TRUE,,FALSE,TRUE,6.330580714,CC361/CC15,TRUE
38696_7726_MF_42,TRUE,,38696,CC398/CC5561,3125,0.019016034,FALSE,,FALSE,FALSE,6.340341786,CC398/CC5561,TRUE
38697_7726_MF_43,TRUE,,38697,CC398/CC5561,3071,0.018687437,FALSE,,FALSE,FALSE,6.485486071,CC398/CC5561,TRUE
38698_7726_MF_44,TRUE,,38698,CC398/CC5561,3020,0.018377096,FALSE,,FALSE,FALSE,6.476256786,CC398/CC5561,TRUE
38699_7726_MF_45,TRUE,CC30,38699,CC30,2848,0.017330453,FALSE,,FALSE,FALSE,6.226891786,CC30,TRUE
38700_7726_MF_46,TRUE,CC15,38700,CC15,1306,0.007947181,FALSE,,FALSE,FALSE,6.479035714,CC15,TRUE
38701_7726_MF_47,TRUE,,38701,CC398/CC5561,3088,0.018790884,FALSE,,FALSE,FALSE,6.255318214,CC398/CC5561,TRUE
38702_7726_MF_48,TRUE,CC8,38702,CC8,1283,0.007807223,FALSE,,FALSE,FALSE,6.540310357,CC8,TRUE
38703_7726_MF_49,TRUE,CC8,38703,CC8,1248,0.007594243,FALSE,,FALSE,FALSE,6.417201786,CC8,TRUE
38704_7726_MF_50,TRUE,,38704,CC59,2350,0.014300058,FALSE,,FALSE,FALSE,6.412760357,CC59,TRUE
38705_7726_MF_51,TRUE,CC121,38705,CC121,2316,0.014093163,FALSE,,FALSE,FALSE,6.450158571,CC121,TRUE
38706_7726_MF_52,TRUE,CC8,38706,CC8,1236,0.007521222,FALSE,,TRUE,TRUE,6.390869643,CC8,TRUE
38707_7726_MF_53,TRUE,CC1,38707,CC1,1155,0.007028326,FALSE,,FALSE,FALSE,6.382379643,CC1,TRUE
38708_7726_MF_54,TRUE,CC8,38708,CC8,1241,0.007551648,FALSE,,TRUE,TRUE,6.559728929,CC8,TRUE
38709_7726_MF_56,TRUE,CC8,38709,CC8,1231,0.007490796,FALSE,,TRUE,TRUE,6.541551071,CC8,TRUE
38710_7726_MF_57,TRUE,CC8,38710,CC8,1275,0.007758542,FALSE,,FALSE,FALSE,6.440087857,CC8,TRUE
38711_7726_MF_58,TRUE,CC45,38711,CC45,3722,0.022648858,FALSE,,FALSE,FALSE,6.401817143,CC45,TRUE
38712_7726_MF_59,TRUE,CC45,38712,CC45,3671,0.022338516,FALSE,,FALSE,FALSE,6.263555,CC45,TRUE
38713_7726_MF_60,TRUE,CC1,38713,CC1,1173,0.007137859,FALSE,,FALSE,FALSE,6.455428214,CC1,TRUE
38714_7726_MF_61,TRUE,CC1,38714,CC361/CC15,1136,0.006912709,TRUE,,FALSE,FALSE,6.544166071,CC361/CC15,TRUE
38715_7726_MF_62,TRUE,CC1,38715,CC361/CC15,1171,0.007125688,TRUE,,FALSE,FALSE,6.3818025,CC361/CC15,TRUE
38716_7726_MF_63,TRUE,CC30,38716,CC30,2996,0.018231052,FALSE,,FALSE,FALSE,6.198045714,CC30,TRUE
38717_7726_MF_64,TRUE,CC45,38717,CC45,3564,0.021687407,FALSE,,FALSE,FALSE,6.584688929,CC45,TRUE
38718_7726_MF_65,TRUE,,38718,CC12,1206,0.007338668,FALSE,,FALSE,FALSE,6.529863571,CC12,TRUE
38719_7726_MF_66,TRUE,CC15,38719,CC15,1276,0.007764627,FALSE,,FALSE,FALSE,6.604795714,CC15,TRUE
38720_7726_MF_67,TRUE,CC30,38720,CC30,3227,0.019636718,FALSE,,FALSE,TRUE,6.264532857,CC30,TRUE
38721_7726_MF_68,TRUE,CC30,38721,CC30,3008,0.018304074,FALSE,,FALSE,FALSE,6.453837857,CC30,TRUE
38722_7726_MF_69,TRUE,CC30,38722,CC30,2982,0.018145861,FALSE,,FALSE,TRUE,6.448427857,CC30,TRUE
38723_7726_MF_70,TRUE,CC30,38723,CC30,3235,0.019685399,FALSE,,FALSE,FALSE,6.462966429,CC30,TRUE
38724_7726_MF_72,TRUE,CC45,38724,CC45,3429,0.020865914,FALSE,,FALSE,FALSE,6.442840357,CC45,TRUE
38725_7726_MF_73,TRUE,CC30,38725,CC30,2988,0.018182371,FALSE,,FALSE,FALSE,6.509349286,CC30,TRUE
38726_7726_MF_74,TRUE,CC30,38726,CC30,2958,0.017999817,FALSE,,FALSE,FALSE,6.627251429,CC30,TRUE
38727_7726_MF_76,TRUE,CC15,38727,CC15,1359,0.008269693,FALSE,,FALSE,FALSE,6.536019643,CC15,TRUE
38728_7726_MF_78,TRUE,CC15,38728,CC15,1379,0.008391396,FALSE,,FALSE,FALSE,6.521165357,CC15,TRUE
38729_7726_MF_79,TRUE,CC15,38729,CC15,1389,0.008452247,FALSE,,FALSE,FALSE,6.5407875,CC15,TRUE
38730_7726_MF_80,TRUE,CC15,38730,CC15,1342,0.008166246,FALSE,,FALSE,FALSE,6.336729643,CC15,TRUE
38731_7726_MF_81,TRUE,CC15,38731,CC15,1174,0.007143944,FALSE,,FALSE,FALSE,6.329275357,CC15,TRUE
38732_7726_MF_83,TRUE,,38732,CC30,3935,0.02394499,FALSE,,FALSE,FALSE,6.479087857,CC30,TRUE
38733_7726_MF_84,TRUE,,38733,CC30,3981,0.024224906,FALSE,,FALSE,FALSE,6.468185357,CC30,TRUE
38734_7726_MF_85,TRUE,,38734,CC5,893,0.005434022,FALSE,,FALSE,FALSE,6.463527857,CC5,TRUE
38735_7726_MF_86,TRUE,,38735,CC30,3976,0.024194481,FALSE,,FALSE,FALSE,6.498269286,CC30,TRUE
38736_7726_MF_87,TRUE,,38736,CC15,1797,0.01093498,FALSE,,FALSE,FALSE,6.308698571,CC15,TRUE
38737_7726_MF_88,TRUE,,38737,CC59,3131,0.019052545,FALSE,,FALSE,FALSE,6.622495714,CC59,TRUE
38738_7726_MF_89,TRUE,,38738,CC59,3338,0.020312167,FALSE,,FALSE,FALSE,6.437166071,CC59,TRUE
38739_7726_MF_90,TRUE,,38739,CC59,3309,0.020135698,FALSE,,FALSE,FALSE,6.425570714,CC59,TRUE
38740_7726_MF_91,TRUE,,38740,CC59,3367,0.020488636,FALSE,,FALSE,FALSE,6.331943929,CC59,TRUE
38741_7726_MF_92,TRUE,,38741,CC5,961,0.005847811,FALSE,,FALSE,FALSE,6.574218571,CC5,TRUE
38742_7726_MF_33,TRUE,,38742,CC59,2425,0.014756443,FALSE,,FALSE,TRUE,6.612492857,CC59,TRUE
38743_7726_MF_34,TRUE,,38743,CC12,1191,0.007247391,FALSE,,FALSE,FALSE,6.350505357,CC12,TRUE
38744_8220_MF_10,TRUE,,38744,CC12,1221,0.007429945,FALSE,,FALSE,FALSE,6.523382143,CC12,TRUE
